# Annotated with Bakta
# Software: v1.12.0
# Database: v6.0, light
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Gene	Product	DbXrefs
CADBPJ010000083.1	cds	191	1216	+	BBJOLO_00691		branched-chain-amino-acid transaminase	SO:0001217, UniRef:UniRef50_A0A7G9FEI8
CADBPJ010000083.1	cds	1328	1912	+	BBJOLO_00692		hypothetical protein	
CADBPJ010000083.1	cds	2164	2385	+	BBJOLO_00693		hypothetical protein	PFAM:PF05239.21
CADBPJ010000083.1	cds	2445	2909	+	BBJOLO_00694	nrdR	Transcriptional repressor NrdR	SO:0001217, UniRef:UniRef50_A0A1I2JBN7
CADBPJ010000083.1	cds	2890	4260	+	BBJOLO_00695	mnmE	tRNA modification GTPase MnmE	SO:0001217, UniRef:UniRef50_A0A7X5KPW2
CADBPJ010000083.1	cds	4262	4963	+	BBJOLO_00696		Pseudouridine synthase	SO:0001217, UniRef:UniRef50_A0A1C5ZK52
CADBPJ010000083.1	cds	4969	6147	+	BBJOLO_00697		hypothetical protein	PFAM:PF02421.24, PFAM:PF18128.7, PFAM:PF18133.7
CADBPJ010000083.1	cds	6183	6392	+	BBJOLO_00698		hypothetical protein	
CADBPJ010000083.1	cds	6404	7627	+	BBJOLO_00699	yhbU	Putative protease YhbU	SO:0001217, UniRef:UniRef50_A0A0R3K034
CADBPJ010000084.1	cds	64	807	+	BBJOLO_00700		Helicase C-terminal domain-containing protein	SO:0001217, UniRef:UniRef50_A0A645ED01
CADBPJ010000085.1	cds	17	538	+	BBJOLO_00701		hypothetical protein	
CADBPJ010000085.1	cds	931	1812	+	BBJOLO_00702		hypothetical protein	
CADBPJ010000086.1	cds	57	812	+	BBJOLO_00703		hypothetical protein	PFAM:PF00308.24, PFAM:PF08299.17
CADBPJ010000086.1	cds	1071	2207	+	BBJOLO_00704		hypothetical protein	PFAM:PF00712.24, PFAM:PF02767.21, PFAM:PF02768.20
CADBPJ010000086.1	cds	2217	2843	+	BBJOLO_00705		hypothetical protein	PFAM:PF00753.33, PFAM:PF12706.13
CADBPJ010000086.1	cds	2840	4297	+	BBJOLO_00706	hemZ	Coproporphyrinogen dehydrogenase HemZ	SO:0001217, UniRef:UniRef50_A0A373PXP5
CADBPJ010000086.1	cds	4290	5258	+	BBJOLO_00707		hypothetical protein	PFAM:PF00308.24, PFAM:PF01695.23
CADBPJ010000086.1	cds	5286	5546	-	BBJOLO_00708		hypothetical protein	
CADBPJ010000086.1	cds	5865	6107	+	BBJOLO_00709		hypothetical protein	PFAM:PF01248.31
CADBPJ010000086.1	cds	6131	6550	+	BBJOLO_00710		Small ribosomal subunit protein uS12	SO:0001217, UniRef:UniRef50_A0A399FAE6
CADBPJ010000086.1	cds	6694	7182	+	BBJOLO_00711		Small ribosomal subunit protein uS7	SO:0001217, UniRef:UniRef50_P21469
CADBPJ010000087.1	cds	1696	2037	-	BBJOLO_00712		hypothetical protein	
CADBPJ010000087.1	cds	2179	2706	+	BBJOLO_00713		Catalase	SO:0001217, UniRef:UniRef50_E6UIC2
CADBPJ010000087.1	cds	2712	4262	+	BBJOLO_00714		hypothetical protein	PFAM:PF13091.12, PFAM:PF13396.11
CADBPJ010000087.1	cds	4377	5132	-	BBJOLO_00715		hypothetical protein	
CADBPJ010000087.1	cds	5257	6663	-	BBJOLO_00716	radA	DNA repair protein RadA	SO:0001217, UniRef:UniRef50_A0A7X8M4L7
CADBPJ010000087.1	cds	7010	7771	+	BBJOLO_00717		S-adenosylmethionine decarboxylase proenzyme	SO:0001217, UniRef:UniRef50_Q5L051
CADBPJ010000087.1	cds	7790	9229	+	BBJOLO_00718		Arginine decarboxylase	SO:0001217, UniRef:UniRef50_A0A3D4VNC8
CADBPJ010000087.1	cds	9244	10101	+	BBJOLO_00719		Polyamine aminopropyltransferase	SO:0001217, UniRef:UniRef50_P66836
CADBPJ010000087.1	cds	10117	10224	+	BBJOLO_00720		hypothetical protein	
CADBPJ010000087.1	cds	10211	13129	+	BBJOLO_00721		hypothetical protein	PFAM:PF13517.12
CADBPJ010000088.1	cds	994	2541	-	BBJOLO_00722		hypothetical protein	PFAM:PF01256.23, PFAM:PF03853.21
CADBPJ010000088.1	cds	2556	3110	-	BBJOLO_00723		hypothetical protein	
CADBPJ010000088.1	cds	3113	3700	-	BBJOLO_00724		dITP/XTP pyrophosphatase	SO:0001217, UniRef:UniRef50_A0A3C1A4D4
CADBPJ010000088.1	cds	3711	4754	-	BBJOLO_00725		Gamma-glutamyl phosphate reductase	SO:0001217, UniRef:UniRef50_A0A0C2HAZ1
CADBPJ010000089.1	cds	70	1611	+	BBJOLO_00726		valine--tRNA ligase	SO:0001217, UniRef:UniRef50_A0A3D2YDP5
CADBPJ010000089.1	cds	1621	2859	+	BBJOLO_00727		hypothetical protein	PFAM:PF02875.26, PFAM:PF08245.18
CADBPJ010000089.1	cds	2852	4255	+	BBJOLO_00728		Amino acid carrier protein	SO:0001217, UniRef:UniRef50_B0G8M7
CADBPJ010000089.1	cds	4294	4908	-	BBJOLO_00729		2-amino-4-deoxychorismate dehydrogenase	SO:0001217, UniRef:UniRef50_A0A0N8NSM7
CADBPJ010000089.1	cds	5149	5964	-	BBJOLO_00730		hypothetical protein	PFAM:PF00165.29, PFAM:PF02311.25, PFAM:PF12833.13
CADBPJ010000090.1	cds	119	652	+	BBJOLO_00731		hypothetical protein	PFAM:PF00165.29, PFAM:PF12833.13
CADBPJ010000090.1	cds	1108	2277	-	BBJOLO_00732		hypothetical protein	PFAM:PF01204.24, PFAM:PF06202.20, PFAM:PF17389.8
CADBPJ010000091.1	cds	880	1557	-	BBJOLO_00733		Bacteriophage T5 Orf172 DNA-binding domain-containing protein	SO:0001217, UniRef:UniRef50_U2JUN1
CADBPJ010000091.1	cds	1768	4089	+	BBJOLO_00734		Type I restriction enzyme EcoAI endonuclease subunit	SO:0001217, UniRef:UniRef50_Q07736
CADBPJ010000091.1	cds	4102	5550	+	BBJOLO_00735		site-specific DNA-methyltransferase (adenine-specific)	SO:0001217, UniRef:UniRef50_A0A9D2KBN6
CADBPJ010000092.1	cds	83	292	+	BBJOLO_00736		hypothetical protein	
CADBPJ010000092.1	cds	555	746	+	BBJOLO_00737		hypothetical protein	
CADBPJ010000092.1	cds	852	1190	+	BBJOLO_00738		hypothetical protein	
CADBPJ010000092.1	cds	1430	2380	+	BBJOLO_00739		hypothetical protein	
CADBPJ010000092.1	cds	2325	3284	+	BBJOLO_00740		hypothetical protein	PFAM:PF01424.28, PFAM:PF13083.13, PFAM:PF14804.11
CADBPJ010000093.1	cds	442	1905	+	BBJOLO_00741		hypothetical protein	
CADBPJ010000093.1	cds	1962	3629	+	BBJOLO_00742		hypothetical protein	PFAM:PF00395.25
CADBPJ010000093.1	cds	3675	6488	+	BBJOLO_00743		hypothetical protein	PFAM:PF00395.25
CADBPJ010000093.1	cds	6504	9824	+	BBJOLO_00744		hypothetical protein	
CADBPJ010000093.1	cds	10097	13495	+	BBJOLO_00745		hypothetical protein	PFAM:PF06452.16
CADBPJ010000094.1	cds	173	961	-	BBJOLO_00746		Glucosamine-6-phosphate deaminase	SO:0001217, UniRef:UniRef50_R5EWN1
CADBPJ010000094.1	cds	986	2053	-	BBJOLO_00747		hypothetical protein	PFAM:PF01979.26, PFAM:PF07969.17
CADBPJ010000095.1	cds	16	822	+	BBJOLO_00748		hypothetical protein	PFAM:PF02782.22
CADBPJ010000095.1	cds	824	1789	+	BBJOLO_00749		DUF4432 domain-containing protein	SO:0001217, UniRef:UniRef50_F0YYX5
CADBPJ010000095.1	cds	1792	2625	+	BBJOLO_00750		Carbohydrate kinase FGGY N-terminal domain-containing protein	SO:0001217, UniRef:UniRef50_A0A928N191
CADBPJ010000095.1	cds	2685	3806	+	BBJOLO_00751		hypothetical protein	PFAM:PF00356.27, PFAM:PF00532.27, PFAM:PF13377.12
CADBPJ010000095.1	cds	3874	4827	+	BBJOLO_00752		mannonate dehydratase	SO:0001217, UniRef:UniRef50_A0A4S4BPC3
CADBPJ010000096.1	cds	245	1021	-	BBJOLO_00753		Short-chain dehydrogenase	SO:0001217, UniRef:UniRef50_A0A356B0J4
CADBPJ010000096.1	cds	1053	2459	-	BBJOLO_00754		Glycosyl hydrolases family 39 N-terminal catalytic domain-containing protein	SO:0001217, UniRef:UniRef50_A0A178IEX8
CADBPJ010000096.1	cds	2465	3286	-	BBJOLO_00755		hypothetical protein	PFAM:PF00722.28
CADBPJ010000096.1	cds	3301	4461	-	BBJOLO_00756		Galactonate dehydratase	SO:0001217, UniRef:UniRef50_A0A858X7R2
CADBPJ010000096.1	cds	4482	4763	-	BBJOLO_00757		hypothetical protein	
CADBPJ010000097.1	cds	85	432	+	BBJOLO_00758		hypothetical protein	PFAM:PF21467.3
CADBPJ010000097.1	cds	571	771	-	BBJOLO_00759		hypothetical protein	PFAM:PF00165.29, PFAM:PF12833.13
CADBPJ010000097.1	cds	836	1396	+	BBJOLO_00760		hypothetical protein	
CADBPJ010000097.1	cds	1432	2340	-	BBJOLO_00761		hypothetical protein	
CADBPJ010000098.1	cds	80	1174	+	BBJOLO_00762		hypothetical protein	PFAM:PF01757.29
CADBPJ010000098.1	cds	1171	2283	+	BBJOLO_00763		UDP-galactopyranose mutase	SO:0001217, UniRef:UniRef50_A0A6I4Q4C7
CADBPJ010000098.1	cds	2274	3281	+	BBJOLO_00764		hypothetical protein	PFAM:PF00535.33, PFAM:PF13641.12
CADBPJ010000098.1	cds	3290	4255	+	BBJOLO_00765		hypothetical protein	PFAM:PF00535.33, PFAM:PF13641.12
CADBPJ010000099.1	cds	197	1978	-	BBJOLO_00766		L-fucose isomerase	SO:0001217, UniRef:UniRef50_Q8XNL5
CADBPJ010000099.1	cds	2013	2435	-	BBJOLO_00767		L-fucose mutarotase	SO:0001217, UniRef:UniRef50_A0A1Q2MJ57
CADBPJ010000099.1	cds	2451	3221	-	BBJOLO_00768		hypothetical protein	PFAM:PF00326.27, PFAM:PF00561.26, PFAM:PF07859.19, PFAM:PF20434.5
CADBPJ010000100.1	cds	5	577	+	BBJOLO_00769		hypothetical protein	
CADBPJ010000100.1	cds	570	1223	+	BBJOLO_00770		hypothetical protein	
CADBPJ010000101.1	cds	231	422	+	BBJOLO_00771		hypothetical protein	PFAM:PF13291.12
CADBPJ010000101.1	cds	441	665	+	BBJOLO_00772	yaaA	S4 domain-containing protein YaaA	SO:0001217, UniRef:UniRef50_A0A7T7AN86
CADBPJ010000101.1	cds	665	1756	+	BBJOLO_00773	recF	DNA replication and repair protein RecF	SO:0001217, UniRef:UniRef50_A0A373QE35
CADBPJ010000101.1	cds	1746	2009	+	BBJOLO_00774		hypothetical protein	
CADBPJ010000101.1	cds	2035	3972	+	BBJOLO_00775		DNA gyrase subunit B	SO:0001217, UniRef:UniRef50_P33769
CADBPJ010000101.1	cds	4023	4430	+	BBJOLO_00776		ABC-transporter type IV	SO:0001217, UniRef:UniRef50_A0A1V4SML1
CADBPJ010000101.1	cds	4521	5375	+	BBJOLO_00777		Ferredoxin-NADP reductase	SO:0001217, UniRef:UniRef50_A0A2N2EEX0
CADBPJ010000101.1	cds	5389	6780	+	BBJOLO_00778		NADPH-dependent glutamate synthase	SO:0001217, UniRef:UniRef50_A0A970Q346
CADBPJ010000101.1	cds	6952	7644	+	BBJOLO_00779	nifU	NIF system FeS cluster assembly NifU N-terminal domain-containing protein	SO:0001217, UniRef:UniRef50_Q6LS00
CADBPJ010000101.1	cds	7665	8666	+	BBJOLO_00780		GGGtGRT protein	SO:0001217, UniRef:UniRef50_A0AAE3VI23
CADBPJ010000101.1	cds	8839	9054	-	BBJOLO_00781		hypothetical protein	
CADBPJ010000101.1	cds	9161	9397	+	BBJOLO_00782		HTH cro/C1-type domain-containing protein	SO:0001217, UniRef:UniRef50_C9L8V4
CADBPJ010000101.1	cds	9618	10658	+	BBJOLO_00783		hypothetical protein	
CADBPJ010000101.1	cds	10768	12090	+	BBJOLO_00784		GTPase Der	SO:0001217, UniRef:UniRef50_A0AA36Y706
CADBPJ010000101.1	cds	12149	12796	+	BBJOLO_00785		Glycerol-3-phosphate acyltransferase	SO:0001217, UniRef:UniRef50_A0A7X5KQD4
CADBPJ010000102.1	cds	273	605	+	BBJOLO_00786		hypothetical protein	
CADBPJ010000102.1	cds	624	2009	+	BBJOLO_00787		hypothetical protein	PFAM:PF05569.17
CADBPJ010000102.1	cds	2025	2759	+	BBJOLO_00788		hypothetical protein	PFAM:PF00395.25
CADBPJ010000103.1	cds	104	1501	-	BBJOLO_00789		hypothetical protein	PFAM:PF00395.25, PFAM:PF00639.27, PFAM:PF13616.12
CADBPJ010000103.1	cds	1637	2791	-	BBJOLO_00790		D-3-phosphoglycerate dehydrogenase	SO:0001217, UniRef:UniRef50_Q9CHW4
CADBPJ010000103.1	cds	2791	3876	-	BBJOLO_00791		Phosphoserine aminotransferase	SO:0001217, UniRef:UniRef50_B7J6V1
CADBPJ010000103.1	cds	3939	4667	-	BBJOLO_00792		hypothetical protein	PFAM:PF01520.23
CADBPJ010000103.1	cds	4822	5214	+	BBJOLO_00793	ytrA	HTH-type transcriptional repressor YtrA	SO:0001217, UniRef:UniRef50_A0A1J5NVT7
CADBPJ010000103.1	cds	5201	6097	+	BBJOLO_00794		ABC transporter domain-containing protein	SO:0001217, UniRef:UniRef50_R5EFH2
CADBPJ010000104.1	cds	1285	1671	-	BBJOLO_00795		hypothetical protein	
CADBPJ010000104.1	cds	1655	2269	-	BBJOLO_00796		hypothetical protein	
CADBPJ010000104.1	cds	2285	2878	-	BBJOLO_00797		Segregation and condensation protein B	SO:0001217, UniRef:UniRef50_A0A3C1A717
CADBPJ010000104.1	cds	2879	3619	-	BBJOLO_00798		hypothetical protein	
CADBPJ010000104.1	cds	3619	3963	-	BBJOLO_00799		hypothetical protein	
CADBPJ010000105.1	cds	196	1029	-	BBJOLO_00800		putative endonuclease 4	SO:0001217, UniRef:UniRef50_B0TD39
CADBPJ010000105.1	cds	1051	2181	-	BBJOLO_00801		Queuine tRNA-ribosyltransferase	SO:0001217, UniRef:UniRef50_A5I6E9
CADBPJ010000106.1	cds	91	900	+	BBJOLO_00802		hypothetical protein	PFAM:PF17167.10
CADBPJ010000106.1	cds	923	1186	+	BBJOLO_00803		hypothetical protein	
CADBPJ010000106.1	cds	1179	1634	+	BBJOLO_00804		hypothetical protein	
CADBPJ010000106.1	cds	1808	2086	-	BBJOLO_00805		Mutator family transposase	SO:0001217, UniRef:UniRef50_A0A6N9PHJ0
CADBPJ010000107.1	cds	24	200	-	BBJOLO_00806		hypothetical protein	PFAM:PF12728.13
CADBPJ010000107.1	cds	354	1457	+	BBJOLO_00807		hypothetical protein	
CADBPJ010000108.1	cds	260	1009	+	BBJOLO_00808		hypothetical protein	PFAM:PF00395.25, PFAM:PF14903.11
CADBPJ010000108.1	cds	1162	2430	-	BBJOLO_00809		hypothetical protein	PFAM:PF00395.25
CADBPJ010000108.1	cds	2502	3611	-	BBJOLO_00810		hypothetical protein	
CADBPJ010000108.1	cds	3949	4740	-	BBJOLO_00811		hypothetical protein	PFAM:PF14285.11
CADBPJ010000108.1	cds	4737	5330	-	BBJOLO_00812		hypothetical protein	PFAM:PF04542.20, PFAM:PF08281.18
CADBPJ010000108.1	cds	5406	5603	-	BBJOLO_00813		hypothetical protein	
CADBPJ010000108.1	cds	5675	6160	-	BBJOLO_00814		hypothetical protein	
CADBPJ010000108.1	cds	6404	7060	-	BBJOLO_00815		Resolvase/invertase-type recombinase catalytic domain-containing protein	SO:0001217, UniRef:UniRef50_U4KL24
CADBPJ010000108.1	cds	7157	9460	-	BBJOLO_00816		hypothetical protein	
CADBPJ010000108.1	cds	9472	9957	-	BBJOLO_00817		hypothetical protein	PFAM:PF00990.26
CADBPJ010000108.1	cds	10018	10290	-	BBJOLO_00818		hypothetical protein	
CADBPJ010000108.1	cds	10313	12649	-	BBJOLO_00819	traG	TraG P-loop domain-containing protein	SO:0001217, UniRef:UniRef50_A0A1I7IIP6
CADBPJ010000108.1	cds	13003	13578	-	BBJOLO_00820		hypothetical protein	
CADBPJ010000108.1	cds	13593	14432	-	BBJOLO_00821		TrbL/VirB6 plasmid conjugal transfer protein	SO:0001217, UniRef:UniRef50_A0A096D9K3
CADBPJ010000108.1	cds	14512	15111	-	BBJOLO_00822		hypothetical protein	
CADBPJ010000109.1	cds	37	522	+	BBJOLO_00823		hypothetical protein	PFAM:PF22740.1
CADBPJ010000109.1	cds	582	1430	+	BBJOLO_00824		hypothetical protein	PFAM:PF02650.20, PFAM:PF14527.11, PFAM:PF14528.11
CADBPJ010000109.1	cds	1435	4902	+	BBJOLO_00825		DNA polymerase III subunit alpha	SO:0001217, UniRef:UniRef50_A0A9D1MBP2
CADBPJ010000109.1	cds	5039	5254	+	BBJOLO_00826		hypothetical protein	
CADBPJ010000109.1	cds	5277	6257	+	BBJOLO_00827		ATP-dependent 6-phosphofructokinase	SO:0001217, UniRef:UniRef50_A0A133Y6J0
CADBPJ010000109.1	cds	6261	6677	+	BBJOLO_00828		Acyl-CoA thioester hydrolase, YbgC/YbaW family	SO:0001217, UniRef:UniRef50_S0FK63
CADBPJ010000109.1	cds	6851	7807	+	BBJOLO_00829		Hydroxyacid dehydrogenase	SO:0001217, UniRef:UniRef50_A0A373QDS1
CADBPJ010000109.1	cds	7822	9273	+	BBJOLO_00830		hypothetical protein	PFAM:PF07833.16
CADBPJ010000109.1	tRNA	9397	9472	+	BBJOLO_00831	trnfM	tRNA-fMet(cat)	SO:0000266
CADBPJ010000110.1	cds	36	1271	-	BBJOLO_00832		Thioredoxin reductase	SO:0001217, UniRef:UniRef50_A0A162U285
CADBPJ010000110.1	cds	1268	2710	-	BBJOLO_00833	lhgO	L-2-hydroxyglutarate oxidase LhgO	SO:0001217, UniRef:UniRef50_A0A2K4ZDQ6
CADBPJ010000110.1	cds	2752	3471	-	BBJOLO_00834		hypothetical protein	
CADBPJ010000110.1	cds	3556	4305	-	BBJOLO_00835		hypothetical protein	
CADBPJ010000110.1	cds	4314	5612	-	BBJOLO_00836		Sn-glycerol-1-phosphate dehydrogenase	SO:0001217, UniRef:UniRef50_A0A3D5ZRN9
CADBPJ010000110.1	cds	5630	6052	-	BBJOLO_00837		hypothetical protein	PFAM:PF00702.32, PFAM:PF13242.12
CADBPJ010000111.1	cds	103	543	+	BBJOLO_00838	fabZ	3-hydroxyacyl-[acyl-carrier-protein] dehydratase FabZ	SO:0001217, UniRef:UniRef50_A3DIP5
CADBPJ010000111.1	cds	530	1240	+	BBJOLO_00839		Methyltransferase small domain-containing protein	SO:0001217, UniRef:UniRef50_A0A1Q3RDP6
CADBPJ010000111.1	cds	1221	2078	+	BBJOLO_00840		Ribosomal RNA small subunit methyltransferase I	SO:0001217, UniRef:UniRef50_A0A7V6P013
CADBPJ010000111.1	cds	2134	2934	+	BBJOLO_00841		Cof subfamily of IIB subfamily of haloacid dehalogenase superfamily/HAD-superfamily hydrolase, subfamily IIB	SO:0001217, UniRef:UniRef50_A0A1I7HM83
CADBPJ010000111.1	cds	2951	3838	+	BBJOLO_00842		hypothetical protein	PFAM:PF01261.30
CADBPJ010000111.1	cds	3862	4479	+	BBJOLO_00843		hypothetical protein	PFAM:PF00395.25
CADBPJ010000111.1	cds	4495	5205	-	BBJOLO_00844		hypothetical protein	PFAM:PF00717.28, PFAM:PF13443.12
CADBPJ010000111.1	cds	5457	5693	+	BBJOLO_00845		hypothetical protein	
CADBPJ010000111.1	cds	5707	5904	+	BBJOLO_00846		hypothetical protein	
CADBPJ010000111.1	cds	5904	6173	+	BBJOLO_00847		hypothetical protein	
CADBPJ010000111.1	cds	6213	6926	-	BBJOLO_00848		hypothetical protein	PFAM:PF01551.29
CADBPJ010000111.1	cds	7113	7787	+	BBJOLO_00849		hypothetical protein	
CADBPJ010000111.1	cds	7865	8215	+	BBJOLO_00850		hypothetical protein	
CADBPJ010000112.1	cds	56	391	+	BBJOLO_00851		hypothetical protein	PFAM:PF17147.9
CADBPJ010000112.1	cds	393	1151	+	BBJOLO_00852		Thiamine pyrophosphate enzyme TPP-binding domain-containing protein	SO:0001217, UniRef:UniRef50_A0A0S8EC86
CADBPJ010000112.1	cds	1151	1693	+	BBJOLO_00853		hypothetical protein	PFAM:PF01558.24
CADBPJ010000112.1	cds	1690	2244	-	BBJOLO_00854		hypothetical protein	
CADBPJ010000112.1	cds	2316	2789	+	BBJOLO_00855	sleB	Cell wall hydrolase SleB	SO:0001217, UniRef:UniRef50_F4LVZ8
CADBPJ010000112.1	cds	3028	4380	+	BBJOLO_00856		hypothetical protein	PFAM:PF03413.25, PFAM:PF14620.12, PFAM:PF20769.2
CADBPJ010000112.1	cds	4377	4829	-	BBJOLO_00857		hypothetical protein	
CADBPJ010000113.1	cds	133	813	+	BBJOLO_00858		hypothetical protein	
CADBPJ010000113.1	cds	827	1717	+	BBJOLO_00859		hypothetical protein	
CADBPJ010000113.1	cds	1704	1847	+	BBJOLO_00860		hypothetical protein	
CADBPJ010000113.1	cds	1844	2347	+	BBJOLO_00861		hypothetical protein	
CADBPJ010000113.1	cds	2361	3281	+	BBJOLO_00862		DNA methylase N-4/N-6 domain-containing protein	SO:0001217, UniRef:UniRef50_A0A1Y3RTR9
CADBPJ010000114.1	cds	219	1166	-	BBJOLO_00863	ycjS	Uncharacterized oxidoreductase ycjS	SO:0001217, UniRef:UniRef50_A0A1C5YCK2
CADBPJ010000114.1	cds	1160	2008	-	BBJOLO_00864		Inosose dehydratase	SO:0001217, UniRef:UniRef50_A0A6N2SEH6
CADBPJ010000114.1	cds	2156	2953	+	BBJOLO_00865		hypothetical protein	PFAM:PF00165.29, PFAM:PF02311.25, PFAM:PF12833.13
CADBPJ010000114.1	cds	3032	4228	-	BBJOLO_00866		hypothetical protein	PFAM:PF00365.25
CADBPJ010000115.1	cds	210	1844	-	BBJOLO_00867		Phosphoenolpyruvate-protein phosphotransferase	SO:0001217, UniRef:UniRef50_A0A174YLQ0
CADBPJ010000115.1	cds	1955	2854	-	BBJOLO_00868		Tagatose-6-phosphate kinase	SO:0001217, UniRef:UniRef50_B0N7S7
CADBPJ010000115.1	cds	2856	3638	-	BBJOLO_00869		hypothetical protein	PFAM:PF00149.33, PFAM:PF13277.11
CADBPJ010000115.1	cds	3788	5368	-	BBJOLO_00870		Ribonuclease Y	SO:0001217, UniRef:UniRef50_B0S1D0
CADBPJ010000115.1	cds	5878	6504	+	BBJOLO_00871		N-acetyltransferase domain-containing protein	SO:0001217, UniRef:UniRef50_A0AA87NTB5
CADBPJ010000116.1	cds	41	1504	+	BBJOLO_00872		hypothetical protein	
CADBPJ010000116.1	cds	1620	4880	+	BBJOLO_00873		hypothetical protein	PFAM:PF13229.12
CADBPJ010000116.1	cds	4928	7654	+	BBJOLO_00874		hypothetical protein	PFAM:PF00933.27, PFAM:PF01915.27
CADBPJ010000116.1	cds	7903	8121	+	BBJOLO_00875		hypothetical protein	PFAM:PF18495.6
CADBPJ010000116.1	cds	8118	8747	+	BBJOLO_00876		protein adenylyltransferase	SO:0001217, UniRef:UniRef50_A0A810PQV4
CADBPJ010000116.1	cds	8858	9535	-	BBJOLO_00877		hypothetical protein	PFAM:PF09479.16
CADBPJ010000117.1	cds	104	2701	-	BBJOLO_00878	mutS	DNA mismatch repair protein MutS	SO:0001217, UniRef:UniRef50_A5N8I5
CADBPJ010000117.1	cds	3104	3481	-	BBJOLO_00879	ylbF	YlbF family regulator	SO:0001217, UniRef:UniRef50_A0A3C1A4I7
CADBPJ010000117.1	cds	3478	4896	-	BBJOLO_00880		tRNA-2-methylthio-N(6)-dimethylallyladenosine synthase	SO:0001217, UniRef:UniRef50_A5I2S3
CADBPJ010000117.1	cds	5061	5906	+	BBJOLO_00881		hypothetical protein	PFAM:PF00149.33, PFAM:PF12850.12
CADBPJ010000117.1	cds	6175	6921	-	BBJOLO_00882		Sigma-37	SO:0001217, UniRef:UniRef50_A0A1C5NZ60
CADBPJ010000117.1	cds	6936	7598	-	BBJOLO_00883		hypothetical protein	
CADBPJ010000117.1	cds	7611	8162	-	BBJOLO_00884		Fumarate hydratase class I, aerobic	SO:0001217, UniRef:UniRef50_A0A4P8I7Q4
CADBPJ010000117.1	cds	8176	9186	-	BBJOLO_00885		hypothetical protein	PFAM:PF00702.32, PFAM:PF13242.12
CADBPJ010000117.1	cds	9179	9802	-	BBJOLO_00886		Imidazoleglycerol-phosphate dehydratase	SO:0001217, UniRef:UniRef50_A0A3G1KS38
CADBPJ010000117.1	cds	9814	10440	-	BBJOLO_00887		hypothetical protein	
CADBPJ010000118.1	cds	32	586	+	BBJOLO_00888		Ketosynthase family 3 (KS3) domain-containing protein	SO:0001217, UniRef:UniRef50_A0A9C8AA18
CADBPJ010000118.1	cds	659	1339	+	BBJOLO_00889		Ribonuclease 3	SO:0001217, UniRef:UniRef50_A0A1H9YE69
CADBPJ010000118.1	cds	1326	2330	+	BBJOLO_00890		Oxygen-independent coproporphyrinogen-III oxidase-like protein	SO:0001217, UniRef:UniRef50_A0A1E8F214
CADBPJ010000119.1	cds	387	836	-	BBJOLO_00891		hypothetical protein	
CADBPJ010000119.1	cds	836	1819	-	BBJOLO_00892		hypothetical protein	PFAM:PF13472.12
CADBPJ010000119.1	cds	1842	2456	-	BBJOLO_00893		hypothetical protein	
CADBPJ010000120.1	cds	168	725	+	BBJOLO_00894		hypothetical protein	
CADBPJ010000120.1	cds	1042	1908	+	BBJOLO_00895		hypothetical protein	PFAM:PF19481.4
CADBPJ010000120.1	cds	1908	2804	+	BBJOLO_00896		ParB/RepB/Spo0J family partition protein	SO:0001217, UniRef:UniRef50_A0A9D5R9E8
CADBPJ010000120.1	cds	2864	3226	+	BBJOLO_00897		hypothetical protein	
CADBPJ010000120.1	cds	3226	3513	+	BBJOLO_00898		hypothetical protein	
CADBPJ010000120.1	cds	3523	4086	+	BBJOLO_00899		hypothetical protein	
CADBPJ010000121.1	cds	27	284	+	BBJOLO_00900		hypothetical protein	PFAM:PF13662.12, PFAM:PF21175.2
CADBPJ010000121.1	cds	311	1234	+	BBJOLO_00901		Quinolinate synthase	SO:0001217, UniRef:UniRef50_F5X3C3
CADBPJ010000121.1	cds	1227	2270	+	BBJOLO_00902	mnmA	tRNA-specific 2-thiouridylase MnmA	SO:0001217, UniRef:UniRef50_A3DDC8
CADBPJ010000121.1	cds	2252	2941	+	BBJOLO_00903		THIF-type NAD/FAD binding fold domain-containing protein	SO:0001217, UniRef:UniRef50_B6G1M2
CADBPJ010000122.1	cds	267	1115	+	BBJOLO_00904		hypothetical protein	PFAM:PF00165.29, PFAM:PF02311.25, PFAM:PF07883.17, PFAM:PF12833.13
CADBPJ010000122.1	cds	1164	2702	-	BBJOLO_00905		hypothetical protein	PFAM:PF01228.26
CADBPJ010000123.1	cds	36	461	+	BBJOLO_00906		hypothetical protein	
CADBPJ010000123.1	cds	454	1434	+	BBJOLO_00907		hypothetical protein	PFAM:PF00108.29, PFAM:PF08541.16, PFAM:PF08545.16
CADBPJ010000123.1	cds	1330	1782	-	BBJOLO_00908		hypothetical protein	
CADBPJ010000124.1	cds	7	453	+	BBJOLO_00909		hypothetical protein	PFAM:PF00005.33
CADBPJ010000124.1	cds	479	2320	+	BBJOLO_00910	yfiC	Uncharacterized ABC transporter ATP-binding protein YfiC	SO:0001217, UniRef:UniRef50_A0A654DET1
CADBPJ010000124.1	cds	2344	4488	+	BBJOLO_00911		hypothetical protein	PFAM:PF20013.4
CADBPJ010000124.1	cds	4511	5218	+	BBJOLO_00912		hypothetical protein	
CADBPJ010000124.1	cds	5243	5587	+	BBJOLO_00913		hypothetical protein	
