# Annotated with Bakta
# Software: v1.12.0
# Database: v6.0, light
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Score	Evalue	Query Cov	Subject Cov	Id	Accession
CACVWD010000063.1	cds	9761	11683	-	BMNMOC_01204	712.0	1.8e-250	1.016	0.890	0.578	UniRef:UniRef50_Q898E8
CACVWD010000063.1	cds	11696	12487	-	BMNMOC_01205	333.0	1.8e-113	0.992	0.845	0.582	UniRef:UniRef50_R9M9T4
CACVWD010000063.1	cds	12499	13407	-	BMNMOC_01206	411.0	1.7e-143	1.003	0.974	0.653	UniRef:UniRef50_R8W1N8
CACVWD010000063.1	cds	13420	14514	-	BMNMOC_01207	527.0	3.1e-186	1.239	1.002	0.654	UniRef:UniRef50_A5HYA3
CACVWD010000063.1	cds	14545	15795	-	BMNMOC_01208	554.0	6.0e-196	1.002	0.939	0.664	UniRef:UniRef50_A0A9X7J4E1
CACVWD010000063.1	cds	15799	16758	-	BMNMOC_01209	345.0	7.4e-117	0.997	0.944	0.544	UniRef:UniRef50_R9MH82
CACVWD010000064.1	cds	46	2067	+	BMNMOC_01210	759.0	1.1e-268	1.012	0.984	0.549	UniRef:UniRef50_A0A645B3S9
CACVWD010000064.1	cds	2127	2609	+	BMNMOC_01211	-	-	-	-	-	-
CACVWD010000064.1	tRNA	2701	2777	+	BMNMOC_01212	77.6	-	-	-	-	-
CACVWD010000064.1	tRNA	2794	2868	+	BMNMOC_01213	73.1	-	-	-	-	-
CACVWD010000064.1	tRNA	2889	2965	+	BMNMOC_01214	85.7	-	-	-	-	-
CACVWD010000064.1	tRNA	2971	3047	+	BMNMOC_01215	79.2	-	-	-	-	-
CACVWD010000064.1	tRNA	3056	3130	+	BMNMOC_01216	80.1	-	-	-	-	-
CACVWD010000064.1	tRNA	3164	3248	+	BMNMOC_01217	71.6	-	-	-	-	-
CACVWD010000064.1	tRNA	3255	3341	+	BMNMOC_01218	69.4	-	-	-	-	-
CACVWD010000064.1	cds	3424	3852	+	BMNMOC_01219	178.0	1.7e-56	0.972	0.896	0.623	UniRef:UniRef50_C7HTF3
CACVWD010000064.1	cds	3993	5228	+	BMNMOC_01220	495.0	3.1e-173	1.029	0.995	0.612	UniRef:UniRef50_A0A1C7HRY9
CACVWD010000064.1	cds	5352	5765	+	BMNMOC_01221	137.0	1.7e-40	1.015	0.853	0.511	UniRef:UniRef50_A0A7V8A6G4
CACVWD010000064.1	cds	5777	6460	+	BMNMOC_01222	274.0	1.0e-91	0.974	0.888	0.570	UniRef:UniRef50_A0A1M6DM53
CACVWD010000064.1	cds	6505	7923	+	BMNMOC_01223	-	-	-	-	-	-
CACVWD010000064.1	cds	7859	8749	-	BMNMOC_01224	-	-	-	-	-	-
CACVWD010000065.1	cds	108	536	-	BMNMOC_01225	167.0	4.4e-52	0.944	0.870	0.619	UniRef:UniRef50_O51438
CACVWD010000065.1	cds	539	1198	-	BMNMOC_01226	209.0	1.0e-65	1.037	0.825	0.502	UniRef:UniRef50_P66548
CACVWD010000065.1	cds	1210	1596	-	BMNMOC_01227	172.0	1.3e-54	0.984	0.955	0.722	UniRef:UniRef50_Q927L2
CACVWD010000065.1	cds	1609	1890	-	BMNMOC_01228	117.0	4.5e-34	0.925	0.804	0.616	UniRef:UniRef50_Q6ME59
CACVWD010000065.1	cds	1909	2745	-	BMNMOC_01229	352.0	6.5e-121	0.989	0.939	0.651	UniRef:UniRef50_P94270
CACVWD010000065.1	cds	2757	3053	-	BMNMOC_01230	95.5	3.1e-25	1.020	0.990	0.540	UniRef:UniRef50_A8MLE2
CACVWD010000065.1	cds	3053	3673	-	BMNMOC_01231	210.0	2.6e-67	0.990	0.936	0.529	UniRef:UniRef50_A3DJH3
CACVWD010000065.1	cds	3687	4313	-	BMNMOC_01232	244.0	2.7e-80	1.082	0.930	0.551	UniRef:UniRef50_Q2FW06
CACVWD010000065.1	cds	4336	4644	-	BMNMOC_01233	127.0	1.6e-37	1.196	1.0	0.574	UniRef:UniRef50_Q2S3R5
CACVWD010000065.1	cds	5030	6004	+	BMNMOC_01234	352.0	1.9e-119	0.978	0.903	0.536	UniRef:UniRef50_Q890Z2
CACVWD010000065.1	cds	6130	7167	-	BMNMOC_01235	-	-	-	-	-	-
CACVWD010000065.1	cds	7186	8034	-	BMNMOC_01236	-	-	-	-	-	-
CACVWD010000065.1	cds	8047	8709	-	BMNMOC_01237	219.0	1.1e-70	0.941	0.941	0.522	UniRef:UniRef50_A0A1Y4IXN0
CACVWD010000065.1	rRNA	8907	9000	-	BMNMOC_01238	59.7	1.7e-09	-	-	-	RFAM:RF00001
CACVWD010000066.1	cds	141	1703	+	BMNMOC_01239	-	-	-	-	-	-
CACVWD010000066.1	cds	1707	3230	+	BMNMOC_01240	525.0	6.8e-182	0.996	0.947	0.547	UniRef:UniRef50_A0A5K7YJU7
CACVWD010000066.1	cds	3373	4515	+	BMNMOC_01241	-	-	-	-	-	-
CACVWD010000066.1	cds	4534	6633	+	BMNMOC_01242	729.0	9.5e-256	0.890	0.842	0.590	UniRef:UniRef50_C7XU51
CACVWD010000066.1	cds	6626	7927	+	BMNMOC_01243	500.0	1.6e-173	0.998	0.840	0.597	UniRef:UniRef50_Q38WZ1
CACVWD010000066.1	cds	7941	8483	+	BMNMOC_01244	228.0	3.0e-75	0.972	0.916	0.680	UniRef:UniRef50_Q1WTI9
CACVWD010000066.1	cds	8480	9856	+	BMNMOC_01245	436.0	5.2e-148	1.031	0.940	0.540	UniRef:UniRef50_P43773
CACVWD010000067.1	cds	18	341	+	BMNMOC_01246	-	-	-	-	-	-
CACVWD010000067.1	cds	356	1864	+	BMNMOC_01247	-	-	-	-	-	-
CACVWD010000067.1	cds	1869	3584	+	BMNMOC_01248	-	-	-	-	-	-
CACVWD010000067.1	cds	3651	4061	+	BMNMOC_01249	-	-	-	-	-	-
CACVWD010000067.1	cds	4110	5384	+	BMNMOC_01250	-	-	-	-	-	-
CACVWD010000067.1	cds	5396	6640	+	BMNMOC_01251	424.0	4.4e-145	1.012	0.957	0.535	UniRef:UniRef50_A0A7X7Q4C6
CACVWD010000067.1	cds	7444	7698	-	BMNMOC_01252	-	-	-	-	-	-
CACVWD010000067.1	cds	7843	8421	-	BMNMOC_01253	-	-	-	-	-	-
CACVWD010000068.1	cds	491	892	+	BMNMOC_01254	-	-	-	-	-	-
CACVWD010000068.1	cds	887	1525	-	BMNMOC_01255	256.0	5.7e-85	0.967	0.858	0.610	UniRef:UniRef50_C4ZFZ3
CACVWD010000068.1	cds	1537	3297	-	BMNMOC_01256	-	-	-	-	-	-
CACVWD010000068.1	cds	3345	4775	-	BMNMOC_01257	-	-	-	-	-	-
CACVWD010000068.1	cds	4935	6443	-	BMNMOC_01258	-	-	-	-	-	-
CACVWD010000068.1	cds	6644	8200	-	BMNMOC_01259	-	-	-	-	-	-
CACVWD010000068.1	cds	8216	8599	-	BMNMOC_01260	-	-	-	-	-	-
CACVWD010000069.1	cds	146	439	-	BMNMOC_01261	-	-	-	-	-	-
CACVWD010000069.1	cds	485	1456	-	BMNMOC_01262	-	-	-	-	-	-
CACVWD010000069.1	cds	1466	3118	-	BMNMOC_01263	556.0	3.2e-193	1.013	1.011	0.540	UniRef:UniRef50_A0A939YNT7
CACVWD010000069.1	cds	3143	4513	-	BMNMOC_01264	-	-	-	-	-	-
CACVWD010000069.1	cds	4548	5483	-	BMNMOC_01265	390.0	4.2e-135	0.987	0.981	0.612	UniRef:UniRef50_A0A939YX50
CACVWD010000069.1	cds	5649	7271	-	BMNMOC_01266	-	-	-	-	-	-
CACVWD010000069.1	cds	7531	8856	+	BMNMOC_01267	484.0	7.1e-167	1.116	0.939	0.585	UniRef:UniRef50_A0A353KT82
CACVWD010000069.1	cds	8871	10310	+	BMNMOC_01268	538.0	1.5e-187	1.054	0.973	0.535	UniRef:UniRef50_A0A9D8XWL6
CACVWD010000070.1	cds	374	994	-	BMNMOC_01269	-	-	-	-	-	-
CACVWD010000070.1	cds	991	1587	-	BMNMOC_01270	-	-	-	-	-	-
CACVWD010000070.1	cds	1584	4133	-	BMNMOC_01271	-	-	-	-	-	-
CACVWD010000070.1	cds	4203	5522	-	BMNMOC_01272	451.0	7.7e-155	0.925	0.906	0.608	UniRef:UniRef50_A0A0K8J8X5
CACVWD010000070.1	cds	5559	6920	-	BMNMOC_01273	-	-	-	-	-	-
CACVWD010000070.1	cds	6917	8422	-	BMNMOC_01274	-	-	-	-	-	-
CACVWD010000070.1	cds	8485	8835	-	BMNMOC_01275	-	-	-	-	-	-
CACVWD010000070.1	cds	8935	10542	+	BMNMOC_01276	-	-	-	-	-	-
CACVWD010000070.1	cds	10542	11423	+	BMNMOC_01277	304.0	6.8e-101	1.038	0.871	0.520	UniRef:UniRef50_A0A1V5TZ59
CACVWD010000071.1	cds	58	1815	+	BMNMOC_01278	-	-	-	-	-	-
CACVWD010000071.1	cds	1926	2684	+	BMNMOC_01279	-	-	-	-	-	-
CACVWD010000071.1	cds	2681	3910	+	BMNMOC_01280	412.0	3.2e-140	1.095	0.985	0.516	UniRef:UniRef50_R6AK59
CACVWD010000071.1	cds	3913	4566	+	BMNMOC_01281	-	-	-	-	-	-
CACVWD010000071.1	cds	4570	5169	+	BMNMOC_01282	-	-	-	-	-	-
CACVWD010000071.1	cds	5169	7568	+	BMNMOC_01283	-	-	-	-	-	-
CACVWD010000071.1	cds	7693	8283	-	BMNMOC_01284	-	-	-	-	-	-
CACVWD010000072.1	cds	23	655	+	BMNMOC_01285	-	-	-	-	-	-
CACVWD010000072.1	cds	677	2452	+	BMNMOC_01286	-	-	-	-	-	-
CACVWD010000072.1	cds	2462	3205	+	BMNMOC_01287	244.0	1.2e-79	0.972	0.952	0.517	UniRef:UniRef50_D4LAD0
CACVWD010000072.1	cds	3228	4931	+	BMNMOC_01288	-	-	-	-	-	-
CACVWD010000072.1	cds	4983	5438	-	BMNMOC_01289	-	-	-	-	-	-
CACVWD010000072.1	cds	5451	6119	-	BMNMOC_01290	-	-	-	-	-	-
CACVWD010000072.1	cds	6243	7139	+	BMNMOC_01291	-	-	-	-	-	-
CACVWD010000072.1	cds	7164	8030	+	BMNMOC_01292	-	-	-	-	-	-
CACVWD010000073.1	cds	50	1747	+	BMNMOC_01293	776.0	5.7e-278	0.995	0.881	0.685	UniRef:UniRef50_A5I557
CACVWD010000073.1	cds	1747	3123	+	BMNMOC_01294	543.0	2.9e-189	0.989	0.810	0.583	UniRef:UniRef50_A0A3A4V354
CACVWD010000073.1	cds	3127	3753	+	BMNMOC_01295	220.0	7.2e-71	0.990	0.888	0.563	UniRef:UniRef50_P43435
CACVWD010000073.1	cds	3750	4670	+	BMNMOC_01296	-	-	-	-	-	-
CACVWD010000073.1	ncRNA	4691	4955	+	BMNMOC_01297	205.1	1.1e-30	-	-	-	RFAM:RF01854
CACVWD010000073.1	ncRNA	4804	4903	+	BMNMOC_01298	63.0	1.3e-10	-	-	-	RFAM:RF00169
CACVWD010000073.1	cds	5011	5673	+	BMNMOC_01299	227.0	1.7e-73	1.014	0.987	0.538	UniRef:UniRef50_A0A316LGD6
CACVWD010000073.1	cds	5686	6591	+	BMNMOC_01300	247.0	5.2e-79	0.897	0.854	0.511	UniRef:UniRef50_Q9CHA7
CACVWD010000073.1	cds	6646	7263	-	BMNMOC_01301	295.0	1.9e-100	0.995	0.823	0.681	UniRef:UniRef50_G9WPB6
CACVWD010000073.1	cds	7272	7901	-	BMNMOC_01302	-	-	-	-	-	-
CACVWD010000074.1	cds	131	1366	+	BMNMOC_01303	-	-	-	-	-	-
CACVWD010000074.1	cds	1376	2947	+	BMNMOC_01304	-	-	-	-	-	-
CACVWD010000074.1	cds	2985	3731	-	BMNMOC_01305	-	-	-	-	-	-
CACVWD010000074.1	cds	3779	4927	+	BMNMOC_01306	-	-	-	-	-	-
CACVWD010000074.1	cds	4911	5267	+	BMNMOC_01307	-	-	-	-	-	-
CACVWD010000074.1	cds	5288	5932	+	BMNMOC_01308	237.0	2.8e-77	0.991	0.831	0.608	UniRef:UniRef50_P39121
CACVWD010000074.1	cds	5975	6841	-	BMNMOC_01309	-	-	-	-	-	-
CACVWD010000074.1	cds	6831	7631	-	BMNMOC_01310	-	-	-	-	-	-
CACVWD010000074.1	cds	7657	7905	-	BMNMOC_01311	-	-	-	-	-	-
CACVWD010000075.1	cds	25	954	+	BMNMOC_01312	-	-	-	-	-	-
CACVWD010000075.1	cds	1350	1688	+	BMNMOC_01313	-	-	-	-	-	-
CACVWD010000075.1	cds	1685	2236	+	BMNMOC_01314	197.0	6.0e-63	1.0	0.924	0.536	UniRef:UniRef50_S0JJF8
CACVWD010000075.1	cds	2331	2645	-	BMNMOC_01315	-	-	-	-	-	-
CACVWD010000075.1	cds	2836	3471	+	BMNMOC_01316	256.0	5.0e-85	0.976	0.834	0.675	UniRef:UniRef50_G0VMZ7
CACVWD010000075.1	cds	3494	4870	+	BMNMOC_01317	787.0	2.8e-287	0.985	0.991	0.820	UniRef:UniRef50_G4D3P6
CACVWD010000075.1	cds	4885	6108	+	BMNMOC_01318	438.0	1.6e-150	0.929	0.846	0.566	UniRef:UniRef50_Q46803
CACVWD010000075.1	cds	6276	6797	+	BMNMOC_01319	189.0	9.5e-60	0.960	0.830	0.566	UniRef:UniRef50_A0A3E3IDP6
CACVWD010000075.1	cds	7192	7869	+	BMNMOC_01320	-	-	-	-	-	-
CACVWD010000076.1	cds	40	363	-	BMNMOC_01321	115.0	1.0e-32	0.953	0.919	0.500	UniRef:UniRef50_A0A316R654
CACVWD010000076.1	cds	350	1339	-	BMNMOC_01322	-	-	-	-	-	-
CACVWD010000076.1	cds	1354	1926	-	BMNMOC_01323	-	-	-	-	-	-
CACVWD010000076.1	cds	1941	2417	-	BMNMOC_01324	-	-	-	-	-	-
CACVWD010000076.1	cds	2458	4434	-	BMNMOC_01325	-	-	-	-	-	-
CACVWD010000076.1	cds	4431	4745	-	BMNMOC_01326	-	-	-	-	-	-
CACVWD010000076.1	cds	4764	5390	-	BMNMOC_01327	278.0	1.5e-93	0.995	0.831	0.623	UniRef:UniRef50_P70881
CACVWD010000076.1	cds	5387	5839	-	BMNMOC_01328	162.0	8.9e-50	1.0	0.833	0.500	UniRef:UniRef50_A0A7K3L2K4
CACVWD010000076.1	cds	5937	6977	-	BMNMOC_01329	403.0	9.5e-139	0.986	0.932	0.595	UniRef:UniRef50_A0A1V5PB34
CACVWD010000076.1	cds	6987	7865	-	BMNMOC_01330	343.0	4.1e-116	0.979	0.803	0.615	UniRef:UniRef50_A0A946JT88
CACVWD010000077.1	cds	129	773	-	BMNMOC_01331	-	-	-	-	-	-
CACVWD010000077.1	cds	775	1491	-	BMNMOC_01332	-	-	-	-	-	-
CACVWD010000077.1	cds	1651	2202	-	BMNMOC_01333	201.0	4.4e-64	1.033	0.926	0.577	UniRef:UniRef50_A0A416Z906
CACVWD010000077.1	ncRNA-region	2251	2344	-	-	59.3	1.6e-09	-	-	-	RFAM:RF00059
CACVWD010000077.1	cds	2371	2916	-	BMNMOC_01334	-	-	-	-	-	-
CACVWD010000077.1	cds	2923	3531	-	BMNMOC_01335	-	-	-	-	-	-
CACVWD010000077.1	cds	3528	3725	-	BMNMOC_01336	-	-	-	-	-	-
CACVWD010000077.1	cds	3722	4609	-	BMNMOC_01337	-	-	-	-	-	-
CACVWD010000077.1	cds	4835	5383	+	BMNMOC_01338	-	-	-	-	-	-
CACVWD010000077.1	cds	5376	5717	+	BMNMOC_01339	-	-	-	-	-	-
CACVWD010000077.1	cds	5803	6867	+	BMNMOC_01340	-	-	-	-	-	-
CACVWD010000077.1	cds	7005	8375	+	BMNMOC_01341	-	-	-	-	-	-
CACVWD010000077.1	cds	8434	10026	-	BMNMOC_01342	-	-	-	-	-	-
CACVWD010000077.1	cds	10238	11308	-	BMNMOC_01343	-	-	-	-	-	-
CACVWD010000077.1	cds	12464	13234	-	BMNMOC_01344	-	-	-	-	-	-
CACVWD010000078.1	cds	393	500	+	BMNMOC_01345	-	-	-	-	-	-
CACVWD010000078.1	cds	575	1093	+	BMNMOC_01346	167.0	2.7e-51	1.017	0.994	0.531	UniRef:UniRef50_F7KHR9
CACVWD010000078.1	cds	1147	2313	-	BMNMOC_01347	-	-	-	-	-	-
CACVWD010000078.1	cds	2437	3210	+	BMNMOC_01348	278.0	5.0e-92	0.996	0.826	0.578	UniRef:UniRef50_P19940
CACVWD010000078.1	cds	3205	3720	-	BMNMOC_01349	240.0	5.2e-80	0.994	0.904	0.747	UniRef:UniRef50_R6UK08
CACVWD010000078.1	cds	3764	4693	-	BMNMOC_01350	-	-	-	-	-	-
CACVWD010000078.1	cds	4690	6942	-	BMNMOC_01351	-	-	-	-	-	-
CACVWD010000078.1	cds	7170	7595	+	BMNMOC_01352	-	-	-	-	-	-
CACVWD010000079.1	cds	135	1382	-	BMNMOC_01353	-	-	-	-	-	-
CACVWD010000079.1	cds	1399	2088	-	BMNMOC_01354	226.0	1.1e-72	0.921	0.876	0.526	UniRef:UniRef50_E7GJT9
CACVWD010000079.1	cds	2123	2443	-	BMNMOC_01355	106.0	1.9e-29	0.943	0.935	0.520	UniRef:UniRef50_A0A2V2E7Q0
CACVWD010000079.1	cds	2489	2746	-	BMNMOC_01356	79.0	5.0e-19	0.871	0.804	0.527	UniRef:UniRef50_A0A0V8QHM3
CACVWD010000079.1	cds	2743	3987	-	BMNMOC_01357	439.0	1.2e-150	0.990	0.928	0.527	UniRef:UniRef50_A0A3D5L2J3
CACVWD010000079.1	cds	4088	4915	+	BMNMOC_01358	-	-	-	-	-	-
CACVWD010000079.1	cds	4957	6246	-	BMNMOC_01359	464.0	2.5e-160	1.005	0.966	0.524	UniRef:UniRef50_A0A928PJI0
CACVWD010000079.1	cds	6347	7018	-	BMNMOC_01360	297.0	7.2e-101	1.0	0.925	0.610	UniRef:UniRef50_A0A011UAA6
CACVWD010000079.1	tRNA	7079	7152	-	BMNMOC_01361	76.3	-	-	-	-	-
CACVWD010000079.1	tRNA	7156	7239	-	BMNMOC_01362	62.5	-	-	-	-	-
CACVWD010000079.1	tRNA	7251	7326	-	BMNMOC_01363	85.2	-	-	-	-	-
CACVWD010000079.1	tRNA	7328	7402	-	BMNMOC_01364	70.8	-	-	-	-	-
CACVWD010000079.1	tRNA	7446	7522	-	BMNMOC_01365	75.9	-	-	-	-	-
CACVWD010000079.1	tRNA	7581	7657	-	BMNMOC_01366	72.9	-	-	-	-	-
CACVWD010000079.1	cds	7673	8167	-	BMNMOC_01367	-	-	-	-	-	-
CACVWD010000079.1	cds	8182	8685	-	BMNMOC_01368	200.0	1.1e-64	0.892	0.882	0.631	UniRef:UniRef50_A0A316P5T9
CACVWD010000079.1	cds	8682	9272	-	BMNMOC_01369	-	-	-	-	-	-
CACVWD010000079.1	cds	9253	9618	-	BMNMOC_01370	-	-	-	-	-	-
CACVWD010000079.1	cds	9618	9992	-	BMNMOC_01371	-	-	-	-	-	-
CACVWD010000080.1	cds	157	378	-	BMNMOC_01372	-	-	-	-	-	-
CACVWD010000080.1	cds	375	794	-	BMNMOC_01373	-	-	-	-	-	-
CACVWD010000080.1	cds	797	3163	-	BMNMOC_01374	-	-	-	-	-	-
CACVWD010000080.1	cds	3187	4989	-	BMNMOC_01375	-	-	-	-	-	-
CACVWD010000080.1	cds	5102	6130	+	BMNMOC_01376	-	-	-	-	-	-
CACVWD010000080.1	cds	6133	7455	+	BMNMOC_01377	-	-	-	-	-	-
CACVWD010000080.1	cds	7525	8640	-	BMNMOC_01378	404.0	1.1e-139	0.838	0.984	0.662	UniRef:UniRef50_A0A928QEG3
CACVWD010000080.1	ncRNA-region	8698	8793	-	-	81.9	7.7e-15	-	-	-	RFAM:RF00162
CACVWD010000080.1	cds	8910	9092	-	BMNMOC_01379	-	-	-	-	-	-
CACVWD010000081.1	cds	14	124	+	BMNMOC_01380	-	-	-	-	-	-
CACVWD010000081.1	cds	258	2069	+	BMNMOC_01381	638.0	2.5e-223	0.992	0.951	0.543	UniRef:UniRef50_D6GSG9
CACVWD010000081.1	cds	3044	7600	+	BMNMOC_01382	-	-	-	-	-	-
CACVWD010000081.1	cds	8218	8388	-	BMNMOC_01383	49.7	2.8e-08	0.946	0.841	0.509	UniRef:UniRef50_L8MZF6
CACVWD010000081.1	cds	8556	9149	+	BMNMOC_01384	221.0	1.5e-71	0.959	0.829	0.545	UniRef:UniRef50_A0A1V5GJU8
CACVWD010000081.1	cds	9162	9539	+	BMNMOC_01385	100.0	3.3e-26	0.872	0.807	0.514	UniRef:UniRef50_A0A3C0NXZ7
CACVWD010000081.1	cds	9616	10506	+	BMNMOC_01386	340.0	8.4e-116	0.973	0.960	0.597	UniRef:UniRef50_A0A2V2FPN8
CACVWD010000081.1	cds	10779	11084	+	BMNMOC_01387	-	-	-	-	-	-
CACVWD010000081.1	cds	11112	11738	+	BMNMOC_01388	263.0	1.0e-87	1.0	0.897	0.625	UniRef:UniRef50_A0A1V5KJP1
CACVWD010000081.1	cds	11735	12085	+	BMNMOC_01389	-	-	-	-	-	-
CACVWD010000081.1	cds	12144	14678	+	BMNMOC_01390	-	-	-	-	-	-
CACVWD010000081.1	cds	14684	16774	+	BMNMOC_01391	-	-	-	-	-	-
CACVWD010000082.1	cds	264	914	+	BMNMOC_01392	-	-	-	-	-	-
CACVWD010000082.1	cds	803	1168	-	BMNMOC_01393	113.0	1.2e-31	0.975	0.922	0.517	UniRef:UniRef50_B0K985
CACVWD010000082.1	cds	1165	2559	-	BMNMOC_01394	630.0	5.1e-225	1.002	0.994	0.686	UniRef:UniRef50_A0A265QAE1
CACVWD010000082.1	cds	2552	2860	-	BMNMOC_01395	108.0	2.7e-30	0.951	0.924	0.505	UniRef:UniRef50_A0A1T4NCD4
CACVWD010000082.1	cds	2871	3914	-	BMNMOC_01396	404.0	5.1e-139	1.046	0.989	0.559	UniRef:UniRef50_E3PY99
CACVWD010000082.1	cds	4010	5137	-	BMNMOC_01397	348.0	3.7e-116	0.987	0.930	0.505	UniRef:UniRef50_A0A923LU39
CACVWD010000082.1	cds	5235	6317	+	BMNMOC_01398	407.0	3.5e-139	0.989	0.840	0.581	UniRef:UniRef50_D1PS69
CACVWD010000082.1	cds	6321	6527	+	BMNMOC_01399	-	-	-	-	-	-
CACVWD010000082.1	cds	6524	6760	+	BMNMOC_01400	-	-	-	-	-	-
CACVWD010000083.1	cds	58	1362	+	BMNMOC_01401	531.0	1.5e-186	1.0	0.958	0.634	UniRef:UniRef50_S7SRW1
CACVWD010000083.1	cds	1362	1736	+	BMNMOC_01402	-	-	-	-	-	-
CACVWD010000083.1	cds	1733	2689	+	BMNMOC_01403	-	-	-	-	-	-
CACVWD010000083.1	cds	2686	3555	+	BMNMOC_01404	273.0	4.2e-89	0.965	0.872	0.520	UniRef:UniRef50_A0A939YRW4
CACVWD010000083.1	cds	3704	4621	+	BMNMOC_01405	-	-	-	-	-	-
CACVWD010000083.1	cds	4713	4967	+	BMNMOC_01406	108.0	7.1e-31	0.964	0.853	0.704	UniRef:UniRef50_P05766
CACVWD010000083.1	cds	5067	7184	+	BMNMOC_01407	762.0	1.8e-268	0.990	0.915	0.574	UniRef:UniRef50_B8E2S5
CACVWD010000083.1	cds	7222	7458	-	BMNMOC_01408	-	-	-	-	-	-
CACVWD010000084.1	cds	109	1323	+	BMNMOC_01409	-	-	-	-	-	-
CACVWD010000084.1	cds	1334	1591	+	BMNMOC_01410	-	-	-	-	-	-
CACVWD010000084.1	cds	1607	2914	+	BMNMOC_01411	424.0	3.4e-144	1.023	0.976	0.515	UniRef:UniRef50_A0A1Y4NK64
CACVWD010000084.1	cds	2956	3753	-	BMNMOC_01412	-	-	-	-	-	-
CACVWD010000084.1	cds	3753	4862	-	BMNMOC_01413	542.0	4.6e-193	1.014	0.966	0.719	UniRef:UniRef50_A0A174ZFT2
CACVWD010000084.1	cds	4901	6376	-	BMNMOC_01414	-	-	-	-	-	-
CACVWD010000084.1	cds	6388	7350	-	BMNMOC_01415	-	-	-	-	-	-
CACVWD010000085.1	cds	183	689	-	BMNMOC_01416	-	-	-	-	-	-
CACVWD010000085.1	cds	693	1892	-	BMNMOC_01417	-	-	-	-	-	-
CACVWD010000085.1	cds	1902	2108	-	BMNMOC_01418	-	-	-	-	-	-
CACVWD010000085.1	cds	2105	2599	-	BMNMOC_01419	-	-	-	-	-	-
CACVWD010000085.1	cds	2719	3927	+	BMNMOC_01420	-	-	-	-	-	-
CACVWD010000085.1	cds	3924	4865	+	BMNMOC_01421	-	-	-	-	-	-
CACVWD010000085.1	cds	5013	5540	-	BMNMOC_01422	-	-	-	-	-	-
CACVWD010000085.1	cds	5598	7955	-	BMNMOC_01423	756.0	1.7e-263	1.011	0.933	0.552	UniRef:UniRef50_A0A316QZ63
CACVWD010000085.1	cds	7958	8173	-	BMNMOC_01424	-	-	-	-	-	-
CACVWD010000086.1	cds	50	586	+	BMNMOC_01425	-	-	-	-	-	-
CACVWD010000086.1	cds	556	1833	-	BMNMOC_01426	-	-	-	-	-	-
CACVWD010000086.1	cds	1830	2417	-	BMNMOC_01427	-	-	-	-	-	-
CACVWD010000086.1	cds	2470	3621	-	BMNMOC_01428	-	-	-	-	-	-
CACVWD010000086.1	cds	3651	4292	-	BMNMOC_01429	-	-	-	-	-	-
CACVWD010000086.1	cds	4445	5830	+	BMNMOC_01430	528.0	3.9e-184	1.011	0.926	0.558	UniRef:UniRef50_A5I7M8
CACVWD010000086.1	cds	5861	6610	+	BMNMOC_01431	-	-	-	-	-	-
CACVWD010000086.1	cds	6724	7245	-	BMNMOC_01432	176.0	1.6e-54	0.971	0.870	0.506	UniRef:UniRef50_N9E4Q2
CACVWD010000087.1	cds	274	1164	-	BMNMOC_01433	-	-	-	-	-	-
CACVWD010000087.1	cds	1258	2094	+	BMNMOC_01434	-	-	-	-	-	-
CACVWD010000087.1	cds	2125	3168	+	BMNMOC_01435	-	-	-	-	-	-
CACVWD010000087.1	cds	3211	4236	-	BMNMOC_01436	-	-	-	-	-	-
CACVWD010000087.1	cds	4247	5338	-	BMNMOC_01437	573.0	1.2e-205	1.006	0.995	0.759	UniRef:UniRef50_R5AGA5
CACVWD010000087.1	cds	5356	6222	-	BMNMOC_01438	407.0	1.8e-142	0.983	0.993	0.767	UniRef:UniRef50_R5ALZ7
CACVWD010000087.1	cds	6219	6986	-	BMNMOC_01439	-	-	-	-	-	-
CACVWD010000088.1	cds	38	652	+	BMNMOC_01440	-	-	-	-	-	-
CACVWD010000088.1	cds	649	1086	+	BMNMOC_01441	-	-	-	-	-	-
CACVWD010000088.1	cds	1094	2554	+	BMNMOC_01442	432.0	5.8e-146	0.988	0.923	0.510	UniRef:UniRef50_F2JX88
CACVWD010000088.1	cds	2551	3735	+	BMNMOC_01443	-	-	-	-	-	-
CACVWD010000088.1	cds	3725	4813	+	BMNMOC_01444	-	-	-	-	-	-
CACVWD010000088.1	cds	4807	5550	+	BMNMOC_01445	-	-	-	-	-	-
CACVWD010000088.1	cds	5601	5915	-	BMNMOC_01446	-	-	-	-	-	-
CACVWD010000088.1	cds	6049	6825	-	BMNMOC_01447	-	-	-	-	-	-
CACVWD010000089.1	cds	65	1360	+	BMNMOC_01448	-	-	-	-	-	-
CACVWD010000089.1	cds	1383	2600	+	BMNMOC_01449	-	-	-	-	-	-
CACVWD010000089.1	cds	2602	3309	+	BMNMOC_01450	-	-	-	-	-	-
CACVWD010000089.1	cds	3302	3736	+	BMNMOC_01451	-	-	-	-	-	-
CACVWD010000089.1	cds	3752	4039	+	BMNMOC_01452	-	-	-	-	-	-
