# Annotated with Bakta
# Software: v1.12.0
# Database: v6.0, light
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Gene	Product	DbXrefs
CACVWD010000025.1	cds	5679	6776	+	BMNMOC_00659		hypothetical protein	PFAM:PF00768.25, PFAM:PF07943.18, PFAM:PF13354.11
CACVWD010000025.1	cds	6761	7504	+	BMNMOC_00660		Pseudouridine synthase	SO:0001217, UniRef:UniRef50_A0A965UC37
CACVWD010000025.1	cds	7690	8922	+	BMNMOC_00661		BMP family ABC transporter substrate-binding protein	SO:0001217, UniRef:UniRef50_A0A3D1YC50
CACVWD010000025.1	cds	9086	10675	+	BMNMOC_00662	mglA	Galactose/methyl galactoside import ATP-binding protein MglA	SO:0001217, UniRef:UniRef50_A0A168DYA9
CACVWD010000025.1	cds	10662	12059	+	BMNMOC_00663		hypothetical protein	
CACVWD010000025.1	cds	12143	13060	+	BMNMOC_00664		ABC transporter permease	SO:0001217, UniRef:UniRef50_A0AA36Y572
CACVWD010000025.1	cds	13148	14290	-	BMNMOC_00665		Cation diffusion facilitator family transporter	SO:0001217, UniRef:UniRef50_A0A662ZD76
CACVWD010000025.1	cds	14300	14845	-	BMNMOC_00666		Glutathione peroxidase	SO:0001217, UniRef:UniRef50_I0GV33
CACVWD010000025.1	cds	14842	15309	-	BMNMOC_00667	sarZ	HTH-type transcriptional regulator SarZ	SO:0001217, UniRef:UniRef50_D6SBG9
CACVWD010000026.1	cds	217	1401	-	BMNMOC_00668		Aminotransferase	SO:0001217, UniRef:UniRef50_U5MTJ4
CACVWD010000026.1	cds	1419	2324	-	BMNMOC_00669		Phosphate acetyltransferase	SO:0001217, UniRef:UniRef50_A0A7U9XA47
CACVWD010000026.1	cds	2321	3391	-	BMNMOC_00670		putative butyrate kinase	SO:0001217, UniRef:UniRef50_J6H6U7
CACVWD010000026.1	cds	3395	3967	-	BMNMOC_00671		Indolepyruvate oxidoreductase subunit beta	SO:0001217, UniRef:UniRef50_A0A073ITR1
CACVWD010000026.1	cds	3971	5722	-	BMNMOC_00672	iorA	Indolepyruvate oxidoreductase subunit IorA	SO:0001217, UniRef:UniRef50_Q181W5
CACVWD010000026.1	cds	5809	7359	-	BMNMOC_00673		MFS transporter	SO:0001217, UniRef:UniRef50_A0A9D2R4R4
CACVWD010000026.1	cds	7476	8309	+	BMNMOC_00674		hypothetical protein	
CACVWD010000026.1	cds	8373	9683	-	BMNMOC_00675		hypothetical protein	PFAM:PF14620.12, PFAM:PF20769.2
CACVWD010000026.1	cds	9685	10359	-	BMNMOC_00676		Spore cortex-lytic enzyme	SO:0001217, UniRef:UniRef50_A0A410PJA0
CACVWD010000026.1	cds	10356	10901	-	BMNMOC_00677		hypothetical protein	
CACVWD010000026.1	cds	11015	11545	+	BMNMOC_00678		hypothetical protein	
CACVWD010000026.1	cds	11542	12132	+	BMNMOC_00679		hypothetical protein	PFAM:PF12706.13, PFAM:PF13483.12
CACVWD010000026.1	cds	12183	13202	-	BMNMOC_00680		hypothetical protein	PFAM:PF09992.14
CACVWD010000026.1	cds	13204	13713	-	BMNMOC_00681		hypothetical protein	
CACVWD010000026.1	cds	13715	14749	-	BMNMOC_00682		SGNH hydrolase-type esterase domain-containing protein	SO:0001217, UniRef:UniRef50_R9JRX9
CACVWD010000026.1	cds	14751	15275	-	BMNMOC_00683		hypothetical protein	
CACVWD010000027.1	cds	41	3292	+	BMNMOC_00684		hypothetical protein	PFAM:PF02463.25, PFAM:PF06470.18
CACVWD010000027.1	cds	3292	4209	+	BMNMOC_00685	ftsY	Signal recognition particle receptor FtsY	SO:0001217, UniRef:UniRef50_A0A1C6GTM0
CACVWD010000027.1	cds	4339	5772	+	BMNMOC_00686		hypothetical protein	
CACVWD010000027.1	cds	5782	7194	+	BMNMOC_00687		hypothetical protein	
CACVWD010000027.1	cds	7199	8650	+	BMNMOC_00688		hypothetical protein	PFAM:PF13540.12, PFAM:PF14559.12
CACVWD010000027.1	cds	8708	9064	-	BMNMOC_00689		Large ribosomal subunit protein bL19	SO:0001217, UniRef:UniRef50_Q3AC74
CACVWD010000027.1	cds	9178	9879	-	BMNMOC_00690		tRNA (guanine-N(1)-)-methyltransferase	SO:0001217, UniRef:UniRef50_A0A140LEN8
CACVWD010000027.1	cds	9869	10384	-	BMNMOC_00691	rimM	Ribosome maturation factor RimM	SO:0001217, UniRef:UniRef50_A0A2V2E9D4
CACVWD010000027.1	cds	10381	10608	-	BMNMOC_00692	khpA	RNA-binding protein KhpA	SO:0001217, UniRef:UniRef50_Q8XJP5
CACVWD010000027.1	cds	10620	10862	-	BMNMOC_00693		Small ribosomal subunit protein bS16	SO:0001217, UniRef:UniRef50_Q2SL58
CACVWD010000027.1	cds	10950	12290	-	BMNMOC_00694		Signal recognition particle protein	SO:0001217, UniRef:UniRef50_A0A0S8JHQ4
CACVWD010000027.1	cds	12280	12636	-	BMNMOC_00695		hypothetical protein	PFAM:PF04545.22, PFAM:PF08281.18
CACVWD010000027.1	cds	12863	13108	-	BMNMOC_00696		hypothetical protein	PFAM:PF00403.32
CACVWD010000027.1	cds	13105	13287	-	BMNMOC_00697		hypothetical protein	
CACVWD010000027.1	cds	13344	15014	-	BMNMOC_00698		hypothetical protein	PFAM:PF07670.19
CACVWD010000028.1	cds	55	828	+	BMNMOC_00699		Citrate lyase subunit alpha	SO:0001217, UniRef:UniRef50_A0A2G6QRD7
CACVWD010000028.1	cds	839	1678	+	BMNMOC_00700		Fumarate hydratase	SO:0001217, UniRef:UniRef50_A0A4P6LUQ1
CACVWD010000028.1	cds	1690	2247	+	BMNMOC_00701		Fumarate / L(+)-tartrate hydratase, beta subunit	SO:0001217, UniRef:UniRef50_A0A1D7QX21
CACVWD010000028.1	cds	2377	2799	+	BMNMOC_00702		Glutamate mutase sigma subunit	SO:0001217, UniRef:UniRef50_Q24SG7
CACVWD010000028.1	cds	2811	4199	+	BMNMOC_00703	mutL	MutL protein	SO:0001217, UniRef:UniRef50_C9L6P9
CACVWD010000028.1	cds	4183	5634	+	BMNMOC_00704		Glutamate mutase epsilon subunit	SO:0001217, UniRef:UniRef50_P80077
CACVWD010000028.1	cds	5903	7156	+	BMNMOC_00705		Methylaspartate ammonia-lyase	SO:0001217, UniRef:UniRef50_Q05514
CACVWD010000028.1	cds	7397	8278	-	BMNMOC_00706		HTH lysR-type domain-containing protein	SO:0001217, UniRef:UniRef50_R9IHH6
CACVWD010000028.1	cds	8419	8652	+	BMNMOC_00707		MerR, DNA binding	SO:0001217, UniRef:UniRef50_A0A1I4B7Y6
CACVWD010000028.1	cds	8671	9672	+	BMNMOC_00708		Alpha/beta hydrolase	SO:0001217, UniRef:UniRef50_A0A3N2KI56
CACVWD010000028.1	cds	9684	10355	+	BMNMOC_00709		hypothetical protein	PFAM:PF18050.6
CACVWD010000028.1	cds	10352	10870	+	BMNMOC_00710		hypothetical protein	PFAM:PF02525.22, PFAM:PF03358.20
CACVWD010000028.1	cds	11087	11524	-	BMNMOC_00711		Putative methionine--tRNA ligase, beta subunit	SO:0001217, UniRef:UniRef50_E0NMD9
CACVWD010000028.1	cds	11987	12424	+	BMNMOC_00712		HTH marR-type domain-containing protein	SO:0001217, UniRef:UniRef50_R9JR23
CACVWD010000028.1	cds	12421	13119	+	BMNMOC_00713		Radical SAM mobile pair protein A	SO:0001217, UniRef:UniRef50_S3K421
CACVWD010000028.1	cds	13098	14006	+	BMNMOC_00714		Radical SAM core domain-containing protein	SO:0001217, UniRef:UniRef50_S3L630
CACVWD010000029.1	cds	487	1302	+	BMNMOC_00715		hypothetical protein	PFAM:PF00165.29, PFAM:PF02311.25, PFAM:PF07883.17, PFAM:PF12833.13
CACVWD010000029.1	cds	1357	2838	+	BMNMOC_00716		MFS transporter	SO:0001217, UniRef:UniRef50_A0A9D5N7N6
CACVWD010000029.1	cds	2886	4889	-	BMNMOC_00717		hypothetical protein	PFAM:PF01055.32, PFAM:PF13802.12, PFAM:PF21365.3
CACVWD010000029.1	cds	4886	6262	-	BMNMOC_00718		Carboxylic ester hydrolase	SO:0001217, UniRef:UniRef50_A0A3C0NNS3
CACVWD010000029.1	cds	6272	8443	-	BMNMOC_00719		PPM-type phosphatase domain-containing protein	SO:0001217, UniRef:UniRef50_A0A350C1V2
CACVWD010000029.1	cds	8638	9756	+	BMNMOC_00720		hypothetical protein	PFAM:PF00702.32
CACVWD010000029.1	cds	9773	10645	+	BMNMOC_00721		hypothetical protein	PFAM:PF00561.26, PFAM:PF12146.15, PFAM:PF12697.13
CACVWD010000029.1	cds	10713	11528	-	BMNMOC_00722		Stage 0 sporulation A-like protein	SO:0001217, UniRef:UniRef50_A0A1M6CSF0
CACVWD010000029.1	cds	11544	12587	-	BMNMOC_00723		hypothetical protein	PFAM:PF12158.14
CACVWD010000029.1	cds	12692	12988	-	BMNMOC_00724		Anti-sigma factor antagonist	SO:0001217, UniRef:UniRef50_A0A3D0NRX6
CACVWD010000029.1	cds	13002	13616	-	BMNMOC_00725		hypothetical protein	
CACVWD010000029.1	cds	13632	14066	-	BMNMOC_00726		hypothetical protein	
CACVWD010000030.1	cds	831	1574	-	BMNMOC_00727	rlmB	23S rRNA (Guanosine-2'-O-)-methyltransferase RlmB	SO:0001217, UniRef:UniRef50_A0A645BNB3
CACVWD010000030.1	cds	1637	1828	-	BMNMOC_00728		hypothetical protein	
CACVWD010000030.1	cds	1961	2422	-	BMNMOC_00729		tRNA (cytidine(34)-2'-O)-methyltransferase	SO:0001217, UniRef:UniRef50_A0A1J4XRH7
CACVWD010000030.1	cds	2590	4488	+	BMNMOC_00730		hypothetical protein	
CACVWD010000030.1	cds	4652	5443	+	BMNMOC_00731		hypothetical protein	PFAM:PF01381.28, PFAM:PF12844.13, PFAM:PF13443.12, PFAM:PF13560.12
CACVWD010000030.1	cds	5494	6261	-	BMNMOC_00732	ycfH	Putative deoxyribonuclease YcfH	SO:0001217, UniRef:UniRef50_A0A140LBC6
CACVWD010000030.1	cds	6261	8210	-	BMNMOC_00733		Methionine--tRNA ligase	SO:0001217, UniRef:UniRef50_A0A3S5CG73
CACVWD010000030.1	cds	8267	9262	-	BMNMOC_00734		hypothetical protein	
CACVWD010000030.1	cds	9222	10697	-	BMNMOC_00735		hypothetical protein	PFAM:PF01170.24, PFAM:PF05175.20, PFAM:PF13646.12, PFAM:PF13649.12, PFAM:PF13847.12
CACVWD010000030.1	cds	10694	11758	-	BMNMOC_00736		UDP-N-acetylglucosamine--N-acetylmuramyl-(pentapeptide) pyrophosphoryl-undecaprenol N-acetylglucosamine transferase	SO:0001217, UniRef:UniRef50_A0A3A9F370
CACVWD010000030.1	cds	11800	13548	-	BMNMOC_00737		hypothetical protein	PFAM:PF00905.27, PFAM:PF03717.20
CACVWD010000031.1	cds	113	727	+	BMNMOC_00738		hypothetical protein	PFAM:PF07687.19
CACVWD010000031.1	cds	740	1330	+	BMNMOC_00739		hypothetical protein	PFAM:PF14317.12
CACVWD010000031.1	cds	1347	1934	+	BMNMOC_00740		hypothetical protein	
CACVWD010000031.1	cds	1931	2431	+	BMNMOC_00741	msrA	Peptide methionine sulfoxide reductase MsrA	SO:0001217, UniRef:UniRef50_A0A248ZY25
CACVWD010000031.1	cds	2435	3235	+	BMNMOC_00742		Pyrroline-5-carboxylate reductase	SO:0001217, UniRef:UniRef50_A0A1C5L8S8
CACVWD010000031.1	cds	3290	4294	-	BMNMOC_00743		hypothetical protein	
CACVWD010000031.1	cds	4291	4494	-	BMNMOC_00744		hypothetical protein	
CACVWD010000031.1	cds	4507	5937	-	BMNMOC_00745		hypothetical protein	
CACVWD010000031.1	cds	5950	6504	-	BMNMOC_00746		hypothetical protein	
CACVWD010000031.1	cds	6501	6755	-	BMNMOC_00747		hypothetical protein	
CACVWD010000031.1	cds	6811	8007	-	BMNMOC_00748		N4-gp56 family major capsid protein	SO:0001217, UniRef:UniRef50_A0A358PHH4
CACVWD010000031.1	cds	8033	8449	-	BMNMOC_00749		hypothetical protein	
CACVWD010000031.1	cds	8446	10065	-	BMNMOC_00750		Phage portal protein	SO:0001217, UniRef:UniRef50_A0A316PQX4
CACVWD010000031.1	cds	10115	11446	-	BMNMOC_00751		Terminase-like family protein	SO:0001217, UniRef:UniRef50_A0A965U3J2
CACVWD010000031.1	cds	11443	11823	-	BMNMOC_00752		hypothetical protein	
CACVWD010000031.1	cds	12311	13546	+	BMNMOC_00753		hypothetical protein	PFAM:PF05725.18, PFAM:PF13306.12, PFAM:PF13855.12
CACVWD010000032.1	cds	82	921	+	BMNMOC_00754		hypothetical protein	PFAM:PF09992.14
CACVWD010000032.1	cds	1018	1665	+	BMNMOC_00755		hypothetical protein	
CACVWD010000032.1	cds	1796	2461	+	BMNMOC_00756		MIP family channel protein	SO:0001217, UniRef:UniRef50_R6ZNL2
CACVWD010000032.1	cds	2491	3930	+	BMNMOC_00757	tldD	Metalloprotease TldD	SO:0001217, UniRef:UniRef50_A0A644YZK4
CACVWD010000032.1	cds	3930	5261	+	BMNMOC_00758		hypothetical protein	PFAM:PF01523.21, PFAM:PF19289.4, PFAM:PF19290.4
CACVWD010000032.1	cds	5307	5753	-	BMNMOC_00759		hypothetical protein	PFAM:PF12682.12
CACVWD010000032.1	cds	5770	6237	-	BMNMOC_00760		GAF domain-containing protein	SO:0001217, UniRef:UniRef50_Q6LQU9
CACVWD010000032.1	cds	6334	8601	-	BMNMOC_00761		hypothetical protein	PFAM:PF09992.14
CACVWD010000032.1	cds	8760	10211	+	BMNMOC_00762		hypothetical protein	
CACVWD010000032.1	cds	10268	11302	+	BMNMOC_00763		hypothetical protein	
CACVWD010000032.1	cds	11354	13135	-	BMNMOC_00764		Oligopeptidase F	SO:0001217, UniRef:UniRef50_A0A353EVY3
CACVWD010000032.1	cds	13199	13429	-	BMNMOC_00765		hypothetical protein	
CACVWD010000032.1	cds	13426	14793	-	BMNMOC_00766		hypothetical protein	PFAM:PF02687.27, PFAM:PF12704.14
CACVWD010000032.1	gap	13659	13703	.				
CACVWD010000032.1	cds	14806	16719	-	BMNMOC_00767		hypothetical protein	
CACVWD010000032.1	cds	16716	17390	-	BMNMOC_00768		ABC transporter domain-containing protein	SO:0001217, UniRef:UniRef50_J8H4J3
CACVWD010000032.1	cds	17392	18732	-	BMNMOC_00769		hypothetical protein	PFAM:PF13533.12
CACVWD010000033.1	cds	40	876	-	BMNMOC_00770		hypothetical protein	
CACVWD010000033.1	cds	1125	1532	-	BMNMOC_00771		TFIIB-type domain-containing protein	SO:0001217, UniRef:UniRef50_A0A927S7G9
CACVWD010000033.1	cds	1571	2128	-	BMNMOC_00772		Elongation factor P	SO:0001217, UniRef:UniRef50_B1I3C0
CACVWD010000033.1	cds	2164	3228	-	BMNMOC_00773		Xaa-Pro dipeptidase	SO:0001217, UniRef:UniRef50_A0A358PGS0
CACVWD010000033.1	cds	3351	4181	-	BMNMOC_00774		hypothetical protein	
CACVWD010000033.1	cds	4174	6201	-	BMNMOC_00775	ftsH	ATP-dependent zinc metalloprotease FtsH	SO:0001217, UniRef:UniRef50_B1C981
CACVWD010000033.1	cds	6245	6799	-	BMNMOC_00776		Hypoxanthine phosphoribosyltransferase	SO:0001217, UniRef:UniRef50_I0GSZ4
CACVWD010000033.1	cds	6802	8112	-	BMNMOC_00777		hypothetical protein	PFAM:PF11734.13
CACVWD010000033.1	cds	8240	9187	-	BMNMOC_00778		D-isomer specific 2-hydroxyacid dehydrogenase	SO:0001217, UniRef:UniRef50_A0A380LN29
CACVWD010000033.1	cds	9256	9855	-	BMNMOC_00779		Biotin transporter	SO:0001217, UniRef:UniRef50_R7BHA9
CACVWD010000033.1	tRNA	9857	9947	-	BMNMOC_00780	trnS	tRNA-Ser(gga)	SO:0000269
CACVWD010000033.1	tRNA	10095	10170	+	BMNMOC_00781	trnA	tRNA-Ala(cgc)	SO:0000254
CACVWD010000033.1	cds	10272	11096	-	BMNMOC_00782		Purine nucleoside phosphorylase	SO:0001217, UniRef:UniRef50_A0A6N3BYG8
CACVWD010000033.1	cds	11097	12209	-	BMNMOC_00783		Phosphopentomutase	SO:0001217, UniRef:UniRef50_Q8RCG6
CACVWD010000033.1	cds	12264	12749	-	BMNMOC_00784		hypothetical protein	PFAM:PF08769.17
CACVWD010000033.1	cds	12739	13455	-	BMNMOC_00785		hypothetical protein	PFAM:PF08769.17
CACVWD010000033.1	cds	13549	14757	-	BMNMOC_00786		hypothetical protein	PFAM:PF13180.12, PFAM:PF17820.7
CACVWD010000033.1	cds	14835	16508	-	BMNMOC_00787		hypothetical protein	PFAM:PF02463.25, PFAM:PF13476.12
CACVWD010000033.1	cds	16520	16948	-	BMNMOC_00788		Arginine repressor	SO:0001217, UniRef:UniRef50_Q8RAC2
CACVWD010000033.1	cds	16994	17779	-	BMNMOC_00789		hypothetical protein	PFAM:PF01513.26, PFAM:PF20143.4
CACVWD010000033.1	cds	17861	18682	-	BMNMOC_00790	tlyA	16S/23S rRNA (Cytidine-2'-O)-methyltransferase TlyA	SO:0001217, UniRef:UniRef50_A0A1J5MZW3
CACVWD010000033.1	cds	18679	19368	-	BMNMOC_00791		hypothetical protein	PFAM:PF02779.29, PFAM:PF02780.25
CACVWD010000033.1	cds	19365	20351	-	BMNMOC_00792		hypothetical protein	PFAM:PF00676.26, PFAM:PF02775.26
CACVWD010000033.1	cds	20353	21153	-	BMNMOC_00793		hypothetical protein	PFAM:PF00348.22
CACVWD010000033.1	cds	21153	21350	-	BMNMOC_00794		hypothetical protein	
CACVWD010000033.1	cds	21347	21559	-	BMNMOC_00795		hypothetical protein	
CACVWD010000033.1	cds	21597	22508	-	BMNMOC_00796		hypothetical protein	PFAM:PF01336.31, PFAM:PF13742.12
CACVWD010000033.1	cds	22505	23449	-	BMNMOC_00797		hypothetical protein	
CACVWD010000033.1	cds	23450	23845	-	BMNMOC_00798		hypothetical protein	PFAM:PF01029.23
CACVWD010000033.1	cds	23842	24054	-	BMNMOC_00799		hypothetical protein	
CACVWD010000033.1	cds	24071	24622	-	BMNMOC_00800		hypothetical protein	
CACVWD010000033.1	cds	24693	25106	-	BMNMOC_00801		hypothetical protein	
CACVWD010000033.1	cds	25199	25735	-	BMNMOC_00802		hypothetical protein	
CACVWD010000033.1	cds	25758	26345	-	BMNMOC_00803		hypothetical protein	
CACVWD010000033.1	cds	26356	26523	-	BMNMOC_00804		hypothetical protein	
CACVWD010000033.1	cds	26520	27638	-	BMNMOC_00805		hypothetical protein	
CACVWD010000033.1	cds	27635	28018	-	BMNMOC_00806		hypothetical protein	
CACVWD010000033.1	cds	28029	28226	-	BMNMOC_00807		Stage III sporulation protein AC	SO:0001217, UniRef:UniRef50_A0A373QEU1
CACVWD010000033.1	cds	28234	28713	-	BMNMOC_00808		hypothetical protein	
CACVWD010000033.1	cds	28710	29630	-	BMNMOC_00809		hypothetical protein	
CACVWD010000033.1	cds	29726	31774	-	BMNMOC_00810		hypothetical protein	
CACVWD010000033.1	cds	31881	32825	+	BMNMOC_00811		2-oxoacid dehydrogenase acyltransferase catalytic domain-containing protein	SO:0001217, UniRef:UniRef50_R6W040
CACVWD010000033.1	cds	32788	33447	+	BMNMOC_00812		hypothetical protein	
CACVWD010000033.1	cds	33452	33967	+	BMNMOC_00813		hypothetical protein	PFAM:PF03266.21
CACVWD010000033.1	cds	33964	34725	-	BMNMOC_00814		tRNA-cytidine(32) 2-sulfurtransferase	SO:0001217, UniRef:UniRef50_A0A644XVV2
CACVWD010000034.1	cds	14	706	+	BMNMOC_00815		hypothetical protein	
CACVWD010000034.1	cds	719	1327	+	BMNMOC_00816		hypothetical protein	
CACVWD010000034.1	cds	1902	3629	+	BMNMOC_00817		ABC transporter ATP-binding protein	SO:0001217, UniRef:UniRef50_A0A2K2F713
CACVWD010000034.1	cds	3828	6875	+	BMNMOC_00818		hypothetical protein	PFAM:PF12799.13, PFAM:PF13855.12
CACVWD010000034.1	cds	6932	8299	-	BMNMOC_00819		hypothetical protein	
CACVWD010000034.1	cds	8315	8887	-	BMNMOC_00820		Pyrrolidone-carboxylate peptidase	SO:0001217, UniRef:UniRef50_A0A416ZDV9
CACVWD010000034.1	cds	9075	10499	+	BMNMOC_00821		hypothetical protein	PFAM:PF00120.29, PFAM:PF03951.24
CACVWD010000034.1	cds	10539	11744	+	BMNMOC_00822		hypothetical protein	PFAM:PF07670.19
CACVWD010000034.1	cds	11801	12577	-	BMNMOC_00823		putative membrane transporter protein	SO:0001217, UniRef:UniRef50_A0A1W2CUB2
CACVWD010000034.1	cds	12693	13334	+	BMNMOC_00824		hypothetical protein	PFAM:PF00756.26
CACVWD010000034.1	cds	13404	13772	+	BMNMOC_00825		hypothetical protein	
CACVWD010000035.1	cds	36	1316	+	BMNMOC_00826		hypothetical protein	PFAM:PF13439.12, PFAM:PF13579.12, PFAM:PF13692.12
CACVWD010000035.1	gap	656	671	.				
CACVWD010000035.1	cds	1366	3069	-	BMNMOC_00827		Oligoendopeptidase, M3 family	SO:0001217, UniRef:UniRef50_C2KXV1
CACVWD010000035.1	cds	3191	4642	+	BMNMOC_00828	mepA	Multidrug export protein MepA	SO:0001217, UniRef:UniRef50_A0A174YSN6
CACVWD010000035.1	cds	4611	5075	+	BMNMOC_00829		YbaK/aminoacyl-tRNA synthetase-associated domain-containing protein	SO:0001217, UniRef:UniRef50_R2P2A4
CACVWD010000035.1	cds	5168	6070	-	BMNMOC_00830		AAA+ ATPase domain-containing protein	SO:0001217, UniRef:UniRef50_W4AX59
CACVWD010000035.1	cds	6091	7527	-	BMNMOC_00831		Succinyl-diaminopimelate desuccinylase	SO:0001217, UniRef:UniRef50_A0A1C5MYB9
CACVWD010000035.1	cds	7524	8213	-	BMNMOC_00832		hypothetical protein	
CACVWD010000035.1	cds	8224	9006	-	BMNMOC_00833		DUF5058 domain-containing protein	SO:0001217, UniRef:UniRef50_A0A1G5FD59
CACVWD010000035.1	cds	9130	10518	-	BMNMOC_00834	norM	putative multidrug resistance protein NorM	SO:0001217, UniRef:UniRef50_A0A7U6KF78
CACVWD010000035.1	cds	11120	12268	-	BMNMOC_00835		General stress protein 69	SO:0001217, UniRef:UniRef50_A0A143XN85
CACVWD010000035.1	cds	12421	12996	-	BMNMOC_00836		hypothetical protein	
CACVWD010000036.1	cds	64	468	-	BMNMOC_00837		hypothetical protein	PFAM:PF00571.33
CACVWD010000036.1	cds	651	1343	+	BMNMOC_00838		hypothetical protein	
CACVWD010000036.1	cds	1388	1882	+	BMNMOC_00839		hypothetical protein	PFAM:PF07875.18
CACVWD010000036.1	cds	1954	3183	-	BMNMOC_00840		hypothetical protein	
CACVWD010000036.1	cds	3200	4171	-	BMNMOC_00841		hypothetical protein	
CACVWD010000036.1	cds	4406	5536	+	BMNMOC_00842		hypothetical protein	PFAM:PF00149.33
CACVWD010000036.1	cds	5691	6854	+	BMNMOC_00843		hypothetical protein	PFAM:PF01381.28, PFAM:PF13428.12, PFAM:PF13560.12
CACVWD010000036.1	cds	6911	7156	-	BMNMOC_00844		hypothetical protein	
CACVWD010000036.1	cds	7249	7758	+	BMNMOC_00845		hypothetical protein	PFAM:PF04542.20, PFAM:PF04545.22, PFAM:PF08281.18
CACVWD010000036.1	cds	7769	9871	+	BMNMOC_00846		hypothetical protein	
CACVWD010000036.1	cds	9936	12644	-	BMNMOC_00847		Pyruvate:ferredoxin (Flavodoxin) oxidoreductase	SO:0001217, UniRef:UniRef50_A0A9D9MDD6
CACVWD010000036.1	cds	12649	13491	+	BMNMOC_00848		hypothetical protein	
CACVWD010000036.1	cds	13598	14497	+	BMNMOC_00849		hypothetical protein	
CACVWD010000036.1	cds	14592	14954	+	BMNMOC_00850		hypothetical protein	PFAM:PF04218.19, PFAM:PF13518.12
CACVWD010000036.1	cds	15098	15811	+	BMNMOC_00851		hypothetical protein	PFAM:PF00665.32, PFAM:PF13683.12
CACVWD010000036.1	cds	15958	17958	+	BMNMOC_00852		hypothetical protein	
CACVWD010000036.1	cds	18000	18224	-	BMNMOC_00853		hypothetical protein	
CACVWD010000036.1	cds	18221	20374	-	BMNMOC_00854		DNA 3'-5' helicase	SO:0001217, UniRef:UniRef50_D6E6Y2
CACVWD010000036.1	cds	20389	21048	-	BMNMOC_00855		SIMPL domain-containing protein	SO:0001217, UniRef:UniRef50_A0A0V8QI58
CACVWD010000036.1	cds	21096	21521	-	BMNMOC_00856		YolD-like protein	SO:0001217, UniRef:UniRef50_A0A174HMT3
CACVWD010000036.1	cds	21518	23005	-	BMNMOC_00857		DNA methylase	SO:0001217, UniRef:UniRef50_A0A944A2C8
CACVWD010000036.1	tRNA	23166	23242	-	BMNMOC_00858	trnK	tRNA-Lys(ctt)	SO:0000265
CACVWD010000036.1	tRNA	23249	23324	-	BMNMOC_00859	trnG	tRNA-Gly(gcc)	SO:0000260
CACVWD010000036.1	cds	23440	23799	-	BMNMOC_00860		Large ribosomal subunit protein bL20	SO:0001217, UniRef:UniRef50_P57228
CACVWD010000036.1	cds	23814	24011	-	BMNMOC_00861		Large ribosomal subunit protein bL35	SO:0001217, UniRef:UniRef50_Q65TP8
CACVWD010000036.1	cds	24040	24462	-	BMNMOC_00862		hypothetical protein	PFAM:PF00707.27, PFAM:PF05198.21
CACVWD010000037.1	cds	246	959	-	BMNMOC_00863		hypothetical protein	
CACVWD010000037.1	cds	973	2304	-	BMNMOC_00864		Virion core protein (Lumpy skin disease virus)	SO:0001217, UniRef:UniRef50_D4JWV3
CACVWD010000037.1	cds	2327	2971	-	BMNMOC_00865		hypothetical protein	
CACVWD010000037.1	cds	3052	3762	-	BMNMOC_00866		hypothetical protein	
CACVWD010000037.1	cds	3782	3931	-	BMNMOC_00867		hypothetical protein	
CACVWD010000037.1	cds	3950	6610	-	BMNMOC_00868		hypothetical protein	PFAM:PF00515.34, PFAM:PF07719.23, PFAM:PF13414.12, PFAM:PF13428.12, PFAM:PF13676.11, PFAM:PF14559.12
CACVWD010000037.1	cds	6631	6825	-	BMNMOC_00869	copG	Ribbon-helix-helix protein CopG domain-containing protein	SO:0001217, UniRef:UniRef50_A0A1M2ZAW1
CACVWD010000037.1	cds	7831	9192	+	BMNMOC_00870		hypothetical protein	PFAM:PF05272.17
CACVWD010000037.1	cds	9562	9792	+	BMNMOC_00871		hypothetical protein	
CACVWD010000037.1	cds	9794	11497	+	BMNMOC_00872		DUF4368 domain-containing protein	SO:0001217, UniRef:UniRef50_A0A4V1G575
CACVWD010000037.1	tRNA	11548	11635	-	BMNMOC_00873	trnL	tRNA-Leu(caa)	SO:0000264
CACVWD010000037.1	cds	11691	12461	-	BMNMOC_00874		hypothetical protein	
CACVWD010000038.1	cds	121	1632	-	BMNMOC_00875		Ribonuclease G	SO:0001217, UniRef:UniRef50_A0A162MA40
CACVWD010000038.1	cds	1645	2325	-	BMNMOC_00876		hypothetical protein	
CACVWD010000038.1	cds	2294	4135	-	BMNMOC_00877		Radical SAM family uncharacterized protein	SO:0001217, UniRef:UniRef50_R6APS2
CACVWD010000038.1	cds	4200	5063	-	BMNMOC_00878		hypothetical protein	
CACVWD010000038.1	cds	5060	5707	-	BMNMOC_00879		hypothetical protein	PFAM:PF01551.29
CACVWD010000038.1	cds	5815	6801	-	BMNMOC_00880		hypothetical protein	PFAM:PF03734.19
