user_genome	classification	closest_genome_reference	closest_genome_reference_radius	closest_genome_taxonomy	closest_genome_ani	closest_genome_af	closest_placement_reference	closest_placement_radius	closest_placement_taxonomy	closest_placement_ani	closest_placement_af	pplacer_taxonomy	classification_method	note	other_related_references(genome_id,species_name,radius,ANI,AF)	msa_percent	translation_table	red_value	warnings
MAG_GCA_902793045.1	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Eubacterium_G;s__Eubacterium_G sp902793045	GCA_902793045.1	95	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Eubacterium_G;s__Eubacterium_G sp902793045	100	1	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	GCA_017475235.1, s__Eubacterium_G sp017475235, 95.0, 88.52, 0.305; GCA_905235555.1, s__Eubacterium_G sp905235555, 95.0, 87.83, 0.392; GCA_017514785.1, s__Eubacterium_G sp017514785, 95.0, 93.21, 0.64; GCA_002369135.1, s__Eubacterium_G sp002369135, 95.0, 93.75, 0.674; GCA_017965495.1, s__Eubacterium_G sp017965495, 95.0, 88.67, 0.393; GCA_947169835.1, s__Eubacterium_G sp947169835, 95.19, 95.19, 0.667	N/A	N/A	N/A	N/A
MAG_GCA_902793285.1	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Limivicinus;s__Limivicinus sp902793285	GCA_902793285.1	95	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Limivicinus;s__Limivicinus sp902793285	100	1	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	GCA_902779945.1, s__Limivicinus sp902779945, 95.0, 84.29, 0.194; GCA_946184165.1, s__Limivicinus sp946184165, 95.0, 86.7, 0.244	N/A	N/A	N/A	N/A
MAG_GCA_902793325.1	d__Bacteria;p__Bacillota;c__Clostridia;o__Christensenellales;f__Aristaeellaceae;g__UBA2862;s__UBA2862 sp902793325	GCA_902793325.1	95	d__Bacteria;p__Bacillota;c__Clostridia;o__Christensenellales;f__Aristaeellaceae;g__UBA2862;s__UBA2862 sp902793325	100	1	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	N/A	N/A	N/A	N/A
MAG_GCA_902793755.1	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Limivicinus;s__Limivicinus sp902795045	GCA_902795045.1	95	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Limivicinus;s__Limivicinus sp902795045	97.97	0.851	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	GCA_902799075.1, s__Limivicinus sp902799075, 95.0, 92.95, 0.605; GCA_902791215.1, s__Limivicinus sp902791215, 95.0, 93.92, 0.77; GCA_902790375.1, s__Limivicinus sp902790375, 95.0, 83.18, 0.155	N/A	N/A	N/A	N/A
MAG_GCA_902793875.1	d__Bacteria;p__Bacillota;c__Clostridia;o__Peptostreptococcales;f__Anaerovoracaceae;g__Crickella;s__Crickella sp902793875	GCA_902793875.1	95	d__Bacteria;p__Bacillota;c__Clostridia;o__Peptostreptococcales;f__Anaerovoracaceae;g__Crickella;s__Crickella sp902793875	100	0.998	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	GCA_017512365.1, s__Crickella sp017512365, 95.0, 87.64, 0.22; GCA_017434585.1, s__Crickella sp017434585, 95.0, 87.83, 0.301	N/A	N/A	N/A	N/A
MAG_GCA_902793895.1	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__RUG191;s__RUG191 sp900316395	GCA_900316395.1	95	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__RUG191;s__RUG191 sp900316395	96.87	0.824	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	GCA_905234245.1, s__RUG191 sp905234245, 95.0, 94.82, 0.723	N/A	N/A	N/A	N/A
MAG_GCA_902794105.1	d__Bacteria;p__Bacillota;c__Negativicutes;o__Selenomonadales;f__Selenomonadaceae;g__Selenomonas_C;s__Selenomonas_C sp900314825	GCA_900314825.1	95	d__Bacteria;p__Bacillota;c__Negativicutes;o__Selenomonadales;f__Selenomonadaceae;g__Selenomonas_C;s__Selenomonas_C sp900314825	99.98	0.988	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	GCF_022771645.1, s__Selenomonas_C sp022771645, 95.0, 87.63, 0.312	N/A	N/A	N/A	N/A
MAG_GCA_902794585.1	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Vescimonas;s__Vescimonas sp900317425	GCA_900317425.1	95	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Vescimonas;s__Vescimonas sp900317425	99.98	0.951	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	GCA_902782615.1, s__Vescimonas sp902782615, 95.0, 89.8, 0.498; GCA_015068325.1, s__Vescimonas sp015068325, 95.0, 83.34, 0.175; GCA_947169975.1, s__Vescimonas sp947169975, 95.0, 84.69, 0.206; GCA_947168655.1, s__Vescimonas sp947168655, 95.0, 83.85, 0.173; GCA_017427645.1, s__Vescimonas sp017427645, 95.0, 84.29, 0.182	N/A	N/A	N/A	N/A
MAG_GCA_902794815.1	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Oribacterium;s__Oribacterium sp900315665	GCA_900315665.1	95	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Oribacterium;s__Oribacterium sp900315665	99.19	0.866	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	N/A	N/A	N/A	N/A
MAG_GCA_902794905.1	d__Bacteria;p__Bacillota;c__Negativicutes;o__Acidaminococcales;f__Acidaminococcaceae;g__Acidaminococcus;s__Acidaminococcus fermentans	GCF_000025305.1	95	d__Bacteria;p__Bacillota;c__Negativicutes;o__Acidaminococcales;f__Acidaminococcaceae;g__Acidaminococcus;s__Acidaminococcus fermentans	98.87	0.919	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	GCF_900095825.1, s__Acidaminococcus massiliensis, 95.0, 86.93, 0.395; GCA_905215645.1, s__Acidaminococcus sp905215645, 95.0, 86.21, 0.416; GCA_900770265.1, s__Acidaminococcus sp900770265, 95.0, 86.77, 0.25; GCF_009696675.1, s__Acidaminococcus sp000437815, 95.0, 89.91, 0.596; GCF_900106585.1, s__Acidaminococcus timonensis, 95.0, 85.11, 0.32; GCA_004555735.1, s__Acidaminococcus fermentans_A, 95.0, 88.46, 0.409	N/A	N/A	N/A	N/A
MAG_GCA_902795005.1	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Eubacterium_R;s__Eubacterium_R sp900321905	GCA_900321905.1	95	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Eubacterium_R;s__Eubacterium_R sp900321905	97.93	0.836	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	GCA_017446095.1, s__Eubacterium_R sp017446095, 95.0, 82.88, 0.151	N/A	N/A	N/A	N/A
MAG_GCA_902795185.1	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Limivicinus;s__Limivicinus sp900316205	GCA_900316205.1	95	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Limivicinus;s__Limivicinus sp900316205	99.92	0.965	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	GCA_946629065.1, s__Limivicinus sp946629065, 95.0, 91.37, 0.519; GCA_902775355.1, s__Limivicinus sp902775355, 95.0, 83.76, 0.152; GCA_900319635.1, s__Limivicinus sp900319635, 95.0, 83.51, 0.166; GCA_900316255.1, s__Limivicinus sp900316255, 95.28, 90.46, 0.521; GCA_017447685.1, s__Limivicinus sp017447685, 95.0, 89.98, 0.518	N/A	N/A	N/A	N/A
MAG_GCA_902795195.1	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Faecousia;s__Faecousia sp902795195	GCA_902795195.1	95	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Faecousia;s__Faecousia sp902795195	100	1	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	N/A	N/A	N/A	N/A
MAG_GCA_902795225.1	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Limivicinus;s__Limivicinus sp946184215	GCA_946184215.1	95	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Limivicinus;s__Limivicinus sp946184215	98.41	0.689	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	GCA_002450075.1, s__Limivicinus sp002450075, 95.0, 87.29, 0.315; GCA_900320595.1, s__Limivicinus sp900320595, 95.0, 86.65, 0.254; GCA_017444665.1, s__Limivicinus sp017444665, 95.0, 83.91, 0.205	N/A	N/A	N/A	N/A
MAG_GCA_902795255.1	d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__Anaerolineales;f__Anaerolineaceae;g__Flexilinea;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__Anaerolineales;f__Anaerolineaceae;g__Flexilinea;s__	taxonomic classification fully defined by topology	classification based on placement in class-level tree	N/A	72.88	11	0.96803	N/A
MAG_GCA_902795345.1	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__UBA1774;s__UBA1774 sp902795345	GCA_902795345.1	95	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__UBA1774;s__UBA1774 sp902795345	100	0.999	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	GCA_016286665.1, s__UBA1774 sp016286665, 95.0, 87.23, 0.357; GCA_017524845.1, s__UBA1774 sp017524845, 95.0, 85.01, 0.18	N/A	N/A	N/A	N/A
MAG_GCA_902795425.1	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__RUG191;s__RUG191 sp900315945	GCA_900315945.1	95	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__RUG191;s__RUG191 sp900315945	99.97	0.996	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	GCA_002373675.1, s__RUG191 sp002373675, 95.0, 87.49, 0.362; GCA_015057165.1, s__RUG191 sp015057165, 95.0, 93.64, 0.697	N/A	N/A	N/A	N/A
MAG_GCA_902795455.1	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Eubacterium_Q;s__Eubacterium_Q sp000702245	GCA_000702245.1	95	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Eubacterium_Q;s__Eubacterium_Q sp000702245	98.83	0.947	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	GCA_017430325.1, s__Eubacterium_Q sp017430325, 95.0, 88.24, 0.378	N/A	N/A	N/A	N/A
MAG_GCA_902795525.1	d__Bacteria;p__Bacillota;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__RUG521;s__RUG521 sp902795525	GCA_902795525.1	95	d__Bacteria;p__Bacillota;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__RUG521;s__RUG521 sp902795525	100	1	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	N/A	N/A	N/A	N/A
MAG_GCA_902795685.1	d__Bacteria;p__Bacillota;c__Bacilli;o__Thermoactinomycetales;f__Thermoactinomycetaceae;g__Thermoactinomyces;s__Thermoactinomyces vulgaris	GCF_003688725.1	95	d__Bacteria;p__Bacillota;c__Bacilli;o__Thermoactinomycetales;f__Thermoactinomycetaceae;g__Thermoactinomyces;s__Thermoactinomyces vulgaris	99.74	0.967	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	GCF_016055025.1, s__Thermoactinomyces intermedius, 95.0, 94.98, 0.923	N/A	N/A	N/A	N/A
MAG_GCA_902795705.1	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Butyribacter;s__Butyribacter sp902795705	GCA_902795705.1	95	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Butyribacter;s__Butyribacter sp902795705	100	0.998	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	N/A	N/A	N/A	N/A
MAG_GCA_902795775.1	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Butyribacter;s__Butyribacter sp902795775	GCA_902795775.1	95	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Butyribacter;s__Butyribacter sp902795775	100	1	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	N/A	N/A	N/A	N/A
MAG_GCA_902795855.1	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Eubacterium_Q;s__Eubacterium_Q sp902795855	GCA_902795855.1	95	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Eubacterium_Q;s__Eubacterium_Q sp902795855	100	1	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	N/A	N/A	N/A	N/A
MAG_GCA_902795885.1	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Limivicinus;s__Limivicinus sp902795885	GCA_902795885.1	95	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Limivicinus;s__Limivicinus sp902795885	100	0.997	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	N/A	N/A	N/A	N/A
MAG_GCA_902796045.1	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Anaerobutyricum;s__Anaerobutyricum sp902796045	GCA_902796045.1	95	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Anaerobutyricum;s__Anaerobutyricum sp902796045	100	1	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	N/A	N/A	N/A	N/A
MAG_GCA_902796055.1	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__RUG714;s__RUG714 sp902796055	GCA_902796055.1	95	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__RUG714;s__RUG714 sp902796055	100	0.997	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	N/A	N/A	N/A	N/A
MAG_GCA_902796085.1	d__Bacteria;p__Bacillota;c__Bacilli;o__Bacillales_B;f__Caldibacillaceae;g__Pallidibacillus;s__Pallidibacillus thermolactis	GCF_025660415.1	95	d__Bacteria;p__Bacillota;c__Bacilli;o__Bacillales_B;f__Caldibacillaceae;g__Pallidibacillus;s__Pallidibacillus thermolactis	99.57	0.842	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	N/A	N/A	N/A	N/A
MAG_GCA_902796115.1	d__Bacteria;p__Bacillota;c__Clostridia;o__Christensenellales;f__Aristaeellaceae;g__RUG756;s__RUG756 sp902796115	GCA_902796115.1	95	d__Bacteria;p__Bacillota;c__Clostridia;o__Christensenellales;f__Aristaeellaceae;g__RUG756;s__RUG756 sp902796115	100	1	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	N/A	N/A	N/A	N/A
MAG_GCA_902796175.1	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__RUG806;s__RUG806 sp902796175	GCA_902796175.1	95	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__RUG806;s__RUG806 sp902796175	100	0.998	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	N/A	N/A	N/A	N/A
MAG_GCA_902796205.1	d__Bacteria;p__Bacillota;c__Clostridia;o__UBA1212;f__UBA1255;g__UBA1255;s__UBA1255 sp902796205	GCA_902796205.1	95	d__Bacteria;p__Bacillota;c__Clostridia;o__UBA1212;f__UBA1255;g__UBA1255;s__UBA1255 sp902796205	100	1	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	N/A	N/A	N/A	N/A
MAG_GCA_902796295.1	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__CAG-177;s__CAG-177 sp902796295	GCA_902796295.1	95	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__CAG-177;s__CAG-177 sp902796295	100	0.999	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	N/A	N/A	N/A	N/A
MAG_GCA_902796335.1	d__Bacteria;p__Spirochaetota;c__Spirochaetia;o__Sphaerochaetales;f__Sphaerochaetaceae;g__UBA9732;s__UBA9732 sp902796335	GCA_902796335.1	95	d__Bacteria;p__Spirochaetota;c__Spirochaetia;o__Sphaerochaetales;f__Sphaerochaetaceae;g__UBA9732;s__UBA9732 sp902796335	100	1	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	N/A	N/A	N/A	N/A
MAG_GCA_902796365.1	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnospira;s__Lachnospira hominis	GCF_014287955.1	95	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnospira;s__Lachnospira hominis	99.06	0.911	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	N/A	N/A	N/A	N/A
MAG_GCA_902796375.1	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Eubacterium_Q;s__Eubacterium_Q sp902796375	GCA_902796375.1	95	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Eubacterium_Q;s__Eubacterium_Q sp902796375	100	1	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	N/A	N/A	N/A	N/A
MAG_GCA_902796415.1	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Anaerobutyricum;s__Anaerobutyricum sp902796415	GCA_902796415.1	95	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Anaerobutyricum;s__Anaerobutyricum sp902796415	100	0.996	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	GCA_946538445.1, s__Anaerobutyricum sp946538445, 95.0, 90.79, 0.475	N/A	N/A	N/A	N/A
MAG_GCA_902796445.1	d__Bacteria;p__Bacillota;c__Clostridia;o__UBA1381;f__UBA1381;g__Ornithomonoglobus;s__Ornithomonoglobus sp902796445	GCA_902796445.1	95	d__Bacteria;p__Bacillota;c__Clostridia;o__UBA1381;f__UBA1381;g__Ornithomonoglobus;s__Ornithomonoglobus sp902796445	100	1	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	N/A	N/A	N/A	N/A
MAG_GCA_902796485.1	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Oribacterium;s__Oribacterium sp002449915	GCA_002449915.1	95	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Oribacterium;s__Oribacterium sp002449915	97.68	0.703	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	N/A	N/A	N/A	N/A
MAG_GCA_902796565.1	d__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Anaerofustaceae;g__RUG14186;s__RUG14186 sp902796565	GCA_902796565.1	95	d__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Anaerofustaceae;g__RUG14186;s__RUG14186 sp902796565	100	1	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	GCA_017613995.1, s__RUG14186 sp017613995, 95.0, 85.78, 0.161	N/A	N/A	N/A	N/A
MAG_GCA_902796675.1	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__CAG-272;g__RUG14199;s__RUG14199 sp902796675	GCA_902796675.1	95	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__CAG-272;g__RUG14199;s__RUG14199 sp902796675	100	0.997	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	N/A	N/A	N/A	N/A
MAG_GCA_902796685.1	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Butyribacter;s__Butyribacter sp000436755	GCA_000436755.1	95	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Butyribacter;s__Butyribacter sp000436755	98.29	0.815	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	GCA_934320845.1, s__Butyribacter sp934320845, 95.0, 93.89, 0.719	N/A	N/A	N/A	N/A
MAG_GCA_902796725.1	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnospira;s__Lachnospira eligens_A	GCF_009680455.1	95.58	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnospira;s__Lachnospira eligens_A	98.07	0.874	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	GCA_963597265.1, s__Lachnospira sp963597265, 95.0, 90.67, 0.53; GCA_003464165.1, s__Lachnospira sp003451515, 95.0, 95.01, 0.675; GCA_963654395.1, s__Lachnospira sp963654395, 95.0, 86.97, 0.235; GCF_003458705.1, s__Lachnospira sp003537285, 95.44, 94.45, 0.662; GCA_963590775.1, s__Lachnospira sp963590775, 95.0, 89.9, 0.482; GCA_945910225.1, s__Lachnospira sp945910225, 95.0, 88.37, 0.321; GCA_030537195.1, s__Lachnospira sp030537195, 95.0, 90.67, 0.539; GCF_000146185.1, s__Lachnospira eligens, 95.0, 95.81, 0.748; GCA_934343805.1, s__Lachnospira sp934343805, 95.0, 89.8, 0.358; GCA_019424245.1, s__Lachnospira sp019424245, 95.0, 97.47, 0.389	N/A	N/A	N/A	N/A
MAG_GCA_902796855.1	d__Bacteria;p__Bacillota;c__Dehalobacteriia;o__UBA7702;f__UBA7702;g__UBA7702;s__UBA7702 sp902796855	GCA_902796855.1	95	d__Bacteria;p__Bacillota;c__Dehalobacteriia;o__UBA7702;f__UBA7702;g__UBA7702;s__UBA7702 sp902796855	100	1	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	N/A	N/A	N/A	N/A
MAG_GCA_902796905.1	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__UMGS1279;s__UMGS1279 sp902796905	GCA_902796905.1	95	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__UMGS1279;s__UMGS1279 sp902796905	100	1	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	N/A	N/A	N/A	N/A
MAG_GCA_902797185.1	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__RUG14243;s__RUG14243 sp902797185	GCA_902797185.1	95	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__RUG14243;s__RUG14243 sp902797185	100	1	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	N/A	N/A	N/A	N/A
MAG_GCA_902797335.1	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Bilifractor;s__Bilifractor sp900314295	GCA_900314295.1	95	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Bilifractor;s__Bilifractor sp900314295	99.33	0.925	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	GCA_903789595.1, s__Bilifractor sp903789595, 95.0, 84.85, 0.202	N/A	N/A	N/A	N/A
MAG_GCA_902797465.1	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Vescimonas;s__Vescimonas sp900313295	GCA_900313295.1	95	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Vescimonas;s__Vescimonas sp900313295	99.55	0.863	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	GCA_900550615.1, s__Vescimonas sp900550615, 95.0, 85.01, 0.173; GCA_963650985.1, s__Vescimonas sp963650985, 95.0, 85.97, 0.181; GCF_018326305.1, s__Vescimonas fastidiosa, 95.0, 86.34, 0.206; GCA_963634265.1, s__Vescimonas sp963634265, 95.0, 86.23, 0.199; GCA_902388735.1, s__Vescimonas sp902388735, 95.0, 86.7, 0.222; GCA_945868085.1, s__Vescimonas sp945868085, 95.0, 86.6, 0.248; GCA_004557655.1, s__Vescimonas sp004557655, 95.0, 86.56, 0.215; GCA_003539495.1, s__Vescimonas sp003539495, 95.0, 85.13, 0.165	N/A	N/A	N/A	N/A
MAG_GCA_902797645.1	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Oribacterium;s__Oribacterium sp900318695	GCA_900318695.1	95	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Oribacterium;s__Oribacterium sp900318695	99.66	0.912	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	N/A	N/A	N/A	N/A
MAG_GCA_902797715.1	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Streptosporangiales;f__Streptosporangiaceae;g__Thermobifida;s__Thermobifida fusca	GCF_001592045.1	95	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Streptosporangiales;f__Streptosporangiaceae;g__Thermobifida;s__Thermobifida fusca	99.83	0.988	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	GCF_023208015.1, s__Thermobifida alba, 95.0, 85.88, 0.351; GCF_003574835.2, s__Thermobifida halotolerans, 95.0, 83.87, 0.221; GCF_001517975.1, s__Thermobifida cellulosilytica, 95.0, 84.48, 0.264	N/A	N/A	N/A	N/A
