cluster,target,contig,SQ_gene_content_set,SQ_pathway,SQ_score,taxonomy,bitscore_list,evalue_list
29440,"GCA_902795345.1_NEFBFF_01655,GCA_902795345.1_NEFBFF_01656",CADBKO010000022.1,"sqiA,sqiK",sulfo-EMP,min,d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__UBA1774;s__UBA1774 sp902795345,"[194.0, 179.0]","[8.06e-59, 5.27e-51]"
29503,"GCA_902795255.1_NKOKJF_00501,GCA_902795255.1_NKOKJF_00505",CADBKS010000016.1,"sqiA,sqiK",sulfo-EMP,min,d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__Anaerolineales;f__Anaerolineaceae;g__Flexilinea;s__,"[172.0, 108.0]","[1.75e-48, 9.33e-26]"
29513,"GCA_902795255.1_NKOKJF_01326,GCA_902795255.1_NKOKJF_01327",CADBKS010000059.1,"sqiA,sqiK",sulfo-EMP,min,d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__Anaerolineales;f__Anaerolineaceae;g__Flexilinea;s__,"[133.0, 89.4]","[2.51e-35, 4.43e-18]"
29582,"GCA_902795425.1_OPPPND_00490,GCA_902795425.1_OPPPND_00491,GCA_902795425.1_OPPPND_00492,GCA_902795425.1_OPPPND_00493,GCA_902795425.1_OPPPND_00494",CADBLD010000003.1,"sqvA,sqvB,sqvD,yihQ,yihU",sulfo-TAL,max,d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__RUG191;s__RUG191 sp900315945,"[259.0, 136.0, 113.0, 271.0, 587.0]","[1.35e-80, 4.6099999999999997e-38, 6.25e-28, 1.9e-91, 3.88e-202]"
29663,"GCA_902795525.1_MLJBAH_00622,GCA_902795525.1_MLJBAH_00623",CADBLN010000078.1,"sqiA,sqvA",sulfo-TAL,min,d__Bacteria;p__Bacillota;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__RUG521;s__RUG521 sp902795525,"[179.0, 103.0]","[4.44e-53, 1.31e-25]"
29675,"GCA_902795455.1_FNNBPF_01427,GCA_902795455.1_FNNBPF_01428",CADBLO010000013.1,"sqvA,sqvD",sulfo-TAL,min_up,d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Eubacterium_Q;s__Eubacterium_Q sp000702245,"[53.1, 160.0]","[6.32e-06, 5.93e-48]"
29884,"GCA_902795705.1_AMEIJN_00451,GCA_902795705.1_AMEIJN_00452,GCA_902795705.1_AMEIJN_00453",CADBMH010000063.1,"sqvA,sqwG,sqwH",sulfo-TAL,min,d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Butyribacter;s__Butyribacter sp902795705,"[256.0, 247.0, 142.0]","[1.2e-82, 2.15e-80, 1.02e-40]"
29913,"GCA_902795685.1_NLBBBO_00985,GCA_902795685.1_NLBBBO_00986",CADBMI010000055.1,"sqiA,sqvA",sulfo-TAL,min,d__Bacteria;p__Bacillota;c__Bacilli;o__Thermoactinomycetales;f__Thermoactinomycetaceae;g__Thermoactinomyces;s__Thermoactinomyces vulgaris,"[243.0, 161.0]","[1.95e-78, 3.95e-48]"
30036,"GCA_902795775.1_NKNGOA_01897,GCA_902795775.1_NKNGOA_01898,GCA_902795775.1_NKNGOA_01899",CADBMP010000315.1,"sqvA,sqwG,sqwH",sulfo-TAL,min,d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Butyribacter;s__Butyribacter sp902795775,"[144.0, 246.0, 251.0]","[7.93e-41, 8.38e-80, 7.51e-81]"
30140,"GCA_902795855.1_NCGCPF_00485,GCA_902795855.1_NCGCPF_00486,GCA_902795855.1_NCGCPF_00487",CADBMW010000064.1,"sqvA,sqwG,sqwH",sulfo-TAL,min,d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Eubacterium_Q;s__Eubacterium_Q sp902795855,"[245.0, 255.0, 157.0]","[1.88e-78, 1.52e-83, 1.34e-46]"
30252,"GCA_902795885.1_INOHOE_00068,GCA_902795885.1_INOHOE_00069,GCA_902795885.1_INOHOE_00070,GCA_902795885.1_INOHOE_00071,GCA_902795885.1_INOHOE_00072,GCA_902795885.1_INOHOE_00073",CADBNC010000009.1,"sqvD,sqwF,sqwG,sqwH,sqwI,yihQ",sulfo-TK,min_up,d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Limivicinus;s__Limivicinus sp902795885,"[702.0, 263.0, 295.0, 296.0, 167.0, 221.0]","[4.43e-247, 6.01e-82, 4.8200000000000005e-99, 2.7000000000000002e-98, 1.71e-52, 1.34e-67]"
30373,"GCA_902796055.1_MNKDDH_00111,GCA_902796055.1_MNKDDH_00112,GCA_902796055.1_MNKDDH_00113,GCA_902796055.1_MNKDDH_00114,GCA_902796055.1_MNKDDH_00115",CADBNM010000012.1,"sqvA,sqvB,sqvD,yihQ,yihU",sulfo-TAL,max,d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__RUG714;s__RUG714 sp902796055,"[601.0, 288.0, 112.0, 153.0, 267.0]","[1.4499999999999999e-207, 4.31e-98, 9.25e-28, 1e-44, 1.89e-83]"
30445,"GCA_902796045.1_JAPBAL_01805,GCA_902796045.1_JAPBAL_01806,GCA_902796045.1_JAPBAL_01807",CADBNQ010000320.1,"sqvA,sqwG,sqwH",sulfo-TAL,min,d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Anaerobutyricum;s__Anaerobutyricum sp902796045,"[244.0, 244.0, 113.0]","[4e-78, 5.43e-79, 3.33e-30]"
30520,"GCA_902796085.1_NAMOKI_01943,GCA_902796085.1_NAMOKI_01944",CADBNU010000277.1,"sqvA,sqwG",sulfo-TAL,min,d__Bacteria;p__Bacillota;c__Bacilli;o__Bacillales_B;f__Caldibacillaceae;g__Pallidibacillus;s__Pallidibacillus thermolactis,"[138.0, 93.2]","[2.09e-35, 1.17e-22]"
30618,"GCA_902796115.1_PBEGDI_01833,GCA_902796115.1_PBEGDI_01834,GCA_902796115.1_PBEGDI_01835",CADBNX010000356.1,"sqiA,sqvD,yihV",sulfo-EMP,min_up,d__Bacteria;p__Bacillota;c__Clostridia;o__Christensenellales;f__Aristaeellaceae;g__RUG756;s__RUG756 sp902796115,"[107.0, 132.0, 131.0]","[1.4599999999999998e-23, 1.48e-35, 1.42e-34]"
30708,"GCA_902796175.1_NKPCBD_02001,GCA_902796175.1_NKPCBD_02002,GCA_902796175.1_NKPCBD_02003,GCA_902796175.1_NKPCBD_02004",CADBOC010000355.1,"sqvA,sqvB,sqvD,yihU",sulfo-TAL,max,d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__RUG806;s__RUG806 sp902796175,"[257.0, 169.0, 105.0, 274.0]","[9.73e-80, 4.22e-51, 3.58e-25, 2.49e-92]"
30740,"GCA_902796205.1_DNJELE_01634,GCA_902796205.1_DNJELE_01635",CADBOE010000236.1,"sqiA,sqiK",sulfo-EMP,min,d__Bacteria;p__Bacillota;c__Clostridia;o__UBA1212;f__UBA1255;g__UBA1255;s__UBA1255 sp902796205,"[186.0, 157.0]","[1.13e-53, 8.529999999999999e-45]"
30778,"GCA_902796335.1_KGNDIB_01089,GCA_902796335.1_KGNDIB_01091,GCA_902796335.1_KGNDIB_01092,GCA_902796335.1_KGNDIB_01093,GCA_902796335.1_KGNDIB_01094,GCA_902796335.1_KGNDIB_01095,GCA_902796335.1_KGNDIB_01096",CADBOI010000153.1,"sqvB,sqvD,sqwF,sqwG,sqwH,sqwI",sulfo-TK,min_up,d__Bacteria;p__Spirochaetota;c__Spirochaetia;o__Sphaerochaetales;f__Sphaerochaetaceae;g__UBA9732;s__UBA9732 sp902796335,"[45.4, 249.0, 274.0, 238.0, 125.0, 153.0, 108.0]","[0.000992, 1.21e-76, 9.31e-91, 1.12e-75, 1.06e-35, 2.95e-41, 2.29e-27]"
30821,"GCA_902796295.1_OMHOFP_00049,GCA_902796295.1_OMHOFP_00050,GCA_902796295.1_OMHOFP_00051,GCA_902796295.1_OMHOFP_00052",CADBOL010000011.1,"sqvA,sqvD,yihQ,yihU",sulfo-TAL,max,d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__CAG-177;s__CAG-177 sp902796295,"[278.0, 126.0, 282.0, 563.0]","[1.33e-87, 7.510000000000001e-33, 1.13e-95, 7.39e-194]"
30946,"GCA_902796365.1_INJIJC_01725,GCA_902796365.1_INJIJC_01727,GCA_902796365.1_INJIJC_01728",CADBOT010000141.1,"sqvA,sqvB,sqvD",sulfo-TAL,min_up,d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnospira;s__Lachnospira hominis,"[162.0, 63.9, 151.0]","[1.01e-48, 2.3e-09, 2.29e-44]"
30982,"GCA_902796375.1_GDJJCO_00326,GCA_902796375.1_GDJJCO_00327,GCA_902796375.1_GDJJCO_00328",CADBOW010000048.1,"sqvA,sqwG,sqwH",sulfo-TAL,min,d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Eubacterium_Q;s__Eubacterium_Q sp902796375,"[160.0, 243.0, 241.0]","[5.72e-48, 7.180000000000001e-79, 6e-77]"
31015,"GCA_902796415.1_FIONFI_02207,GCA_902796415.1_FIONFI_02208",CADBOX010000450.1,"sqvA,sqwI",sulfo-TAL,min,d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Anaerobutyricum;s__Anaerobutyricum sp902796415,"[151.0, 90.1]","[2.33e-44, 3.76e-22]"
31018,"GCA_902796415.1_FIONFI_02528,GCA_902796415.1_FIONFI_02529",CADBOX010000537.1,"sqvA,sqwI",sulfo-TAL,min,d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Anaerobutyricum;s__Anaerobutyricum sp902796415,"[90.5, 151.0]","[2.66e-22, 2.33e-44]"
31137,"GCA_902796485.1_GHGPMJ_01194,GCA_902796485.1_GHGPMJ_01195",CADBPD010000191.1,"sqvA,sqwG",sulfo-TAL,min,d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Oribacterium;s__Oribacterium sp002449915,"[117.0, 167.0]","[3.9000000000000004e-28, 2.29e-50]"
31139,"GCA_902796485.1_GHGPMJ_01500,GCA_902796485.1_GHGPMJ_01501,GCA_902796485.1_GHGPMJ_01502",CADBPD010000242.1,"sqvA,sqvB,yihU",sulfo-TAL,min_down,d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Oribacterium;s__Oribacterium sp002449915,"[156.0, 122.0, 261.0]","[4.5599999999999996e-46, 2.9100000000000003e-31, 3.52e-87]"
31195,"GCA_902796445.1_BBJOLO_00020,GCA_902796445.1_BBJOLO_00021,GCA_902796445.1_BBJOLO_00024",CADBPJ010000004.1,"sqiA,sqvD,yihV",sulfo-EMP,min_up,d__Bacteria;p__Bacillota;c__Clostridia;o__UBA1381;f__UBA1381;g__Ornithomonoglobus;s__Ornithomonoglobus sp902796445,"[118.0, 168.0, 99.0]","[8.22e-30, 3.33e-49, 8.09e-21]"
31196,"GCA_902796445.1_BBJOLO_00043,GCA_902796445.1_BBJOLO_00044,GCA_902796445.1_BBJOLO_00046,GCA_902796445.1_BBJOLO_00047,GCA_902796445.1_BBJOLO_00048,GCA_902796445.1_BBJOLO_00049,GCA_902796445.1_BBJOLO_00050,GCA_902796445.1_BBJOLO_00051,GCA_902796445.1_BBJOLO_00054",CADBPJ010000007.1,"sedA,slaB,sqiA,squF,sqvB,sqvD,yihV",sulfo-EMP,max,d__Bacteria;p__Bacillota;c__Clostridia;o__UBA1381;f__UBA1381;g__Ornithomonoglobus;s__Ornithomonoglobus sp902796445,"[141.0, 161.0, 117.0, 100.0, 179.0, 72.4, 95.9, 219.0, 61.6]","[6.55e-39, 2.04e-46, 6.52e-31, 5.4899999999999995e-24, 1.34e-53, 4.2e-12, 3.14e-21, 2.34e-64, 2.19e-09]"
31221,"GCA_902796445.1_BBJOLO_01483,GCA_902796445.1_BBJOLO_01485,GCA_902796445.1_BBJOLO_01487",CADBPJ010000218.1,"sedA,sedC,sedD",sulfo-ED,min,d__Bacteria;p__Bacillota;c__Clostridia;o__UBA1381;f__UBA1381;g__Ornithomonoglobus;s__Ornithomonoglobus sp902796445,"[77.4, 423.0, 112.0]","[2.52e-15, 1.19e-140, 2.1e-28]"
31340,"GCA_902796565.1_FBEMDO_01038,GCA_902796565.1_FBEMDO_01039",CADBPP010000166.1,"sqvA,yihQ",sulfo-TAL,min_up,d__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Anaerofustaceae;g__RUG14186;s__RUG14186 sp902796565,"[248.0, 483.0]","[4.4e-82, 3.3000000000000003e-165]"
31344,"GCA_902796565.1_FBEMDO_01251,GCA_902796565.1_FBEMDO_01253,GCA_902796565.1_FBEMDO_01254,GCA_902796565.1_FBEMDO_01255",CADBPP010000211.1,"sqvA,sqvB,yihQ,yihU",sulfo-TAL,max,d__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Anaerofustaceae;g__RUG14186;s__RUG14186 sp902796565,"[439.0, 250.0, 107.0, 145.0]","[7.740000000000001e-148, 8.19e-83, 1.0999999999999999e-25, 9.04e-42]"
31438,"GCA_902796685.1_FNJGBC_00873,GCA_902796685.1_FNJGBC_00874,GCA_902796685.1_FNJGBC_00875",CADBPZ010000077.1,"sqvA,sqwG,sqwH",sulfo-TAL,min,d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Butyribacter;s__Butyribacter sp000436755,"[151.0, 248.0, 254.0]","[3.49e-44, 1.46e-80, 4.65e-82]"
31463,"GCA_902796675.1_KFCNFG_00950,GCA_902796675.1_KFCNFG_00951",CADBQA010000105.1,"sqiA,yihV",sulfo-EMP,min,d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__CAG-272;g__RUG14199;s__RUG14199 sp902796675,"[55.5, 192.0]","[3.1e-07, 8.740000000000001e-59]"
31511,"GCA_902796725.1_LPOIKH_01344,GCA_902796725.1_LPOIKH_01346,GCA_902796725.1_LPOIKH_01347",CADBQD010000180.1,"sqvA,sqvB,sqvD",sulfo-TAL,min_up,d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnospira;s__Lachnospira eligens_A,"[162.0, 67.0, 152.0]","[2.02e-48, 2.39e-10, 1.53e-44]"
31646,"GCA_902796855.1_IGLCGB_00248,GCA_902796855.1_IGLCGB_00249",CADBQN010000006.1,"sqiA,sqvA",sulfo-TAL,min,d__Bacteria;p__Bacillota;c__Dehalobacteriia;o__UBA7702;f__UBA7702;g__UBA7702;s__UBA7702 sp902796855,"[146.0, 187.0]","[2.87e-42, 2.04e-56]"
31736,"GCA_902796905.1_KKBOCK_00271,GCA_902796905.1_KKBOCK_00272",CADBQU010000007.1,"sqiA,yihV",sulfo-EMP,min,d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__UMGS1279;s__UMGS1279 sp902796905,"[192.0, 77.0]","[2.19e-58, 2.65e-14]"
31744,"GCA_902796905.1_KKBOCK_01374,GCA_902796905.1_KKBOCK_01376",CADBQU010000051.1,"sqvA,sqwH",sulfo-TAL,min,d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__UMGS1279;s__UMGS1279 sp902796905,"[124.0, 53.1]","[1.33e-33, 3.8e-06]"
32110,"GCA_902797185.1_NAEGPP_01553,GCA_902797185.1_NAEGPP_01554",CADBRV010000095.1,"sqiA,yihV",sulfo-EMP,min,d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__RUG14243;s__RUG14243 sp902797185,"[148.0, 53.5]","[1.35e-41, 1.4e-06]"
32189,"GCA_902797335.1_AMDAJL_01575,GCA_902797335.1_AMDAJL_01576,GCA_902797335.1_AMDAJL_01577",CADBSC010000129.1,"sqiA,squF,yihV",sulfo-EMP,min,d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Bilifractor;s__Bilifractor sp900314295,"[60.8, 57.8, 148.0]","[5.31e-09, 5.46e-08, 1.32e-41]"
32430,"GCA_902797465.1_FPCBIJ_00115,GCA_902797465.1_FPCBIJ_00116",CADBTB010000014.1,"sqiA,sqiK",sulfo-EMP,min,d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Vescimonas;s__Vescimonas sp900313295,"[180.0, 168.0]","[2.59e-51, 5.71e-49]"
32702,"GCA_902797715.1_FANAAD_01778,GCA_902797715.1_FANAAD_01779,GCA_902797715.1_FANAAD_01781,GCA_902797715.1_FANAAD_01783",CADBTT010000095.1,"squD,ssuE",sulfo-ASMO,min,d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Streptosporangiales;f__Streptosporangiaceae;g__Thermobifida;s__Thermobifida fusca,"[118.0, 110.0, 189.0, 186.0]","[2.1e-28, 1.51e-29, 4.88e-55, 5.659999999999999e-54]"
32789,"GCA_902797645.1_JDCEBL_00290,GCA_902797645.1_JDCEBL_00291",CADBTY010000036.1,"sqvA,sqwG",sulfo-TAL,min,d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Oribacterium;s__Oribacterium sp900318695,"[157.0, 127.0]","[1.3299999999999999e-46, 1.32e-31]"
32905,"GCA_902797785.1_DMIDDL_00143,GCA_902797785.1_DMIDDL_00145,GCA_902797785.1_DMIDDL_00147",CADBUD010000027.1,"sqiA,sqiK,sqwH",sulfo-EMP,min,d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__RUG14305;s__RUG14305 sp902797785,"[248.0, 181.0, 193.0]","[1.2e-79, 1.15e-51, 1.26e-58]"
32935,"GCA_902797755.1_AFMFJK_00182,GCA_902797755.1_AFMFJK_00183",CADBUG010000011.1,"sedA,sqvA",sulfo-TAL,min,d__Bacteria;p__Bacillota;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Bacillus;s__Bacillus licheniformis,"[100.0, 83.2]","[1.2099999999999999e-24, 2.15e-17]"
32957,"GCA_902797755.1_AFMFJK_01520,GCA_902797755.1_AFMFJK_01521",CADBUG010000092.1,"sqiA,sqvA",sulfo-TAL,min,d__Bacteria;p__Bacillota;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Bacillus;s__Bacillus licheniformis,"[208.0, 137.0]","[1.02e-64, 9.9e-39]"
33115,"GCA_902797885.1_BEELIL_01734,GCA_902797885.1_BEELIL_01735,GCA_902797885.1_BEELIL_01738",CADBUP010000153.1,"sqiA,sqvD,yihV",sulfo-EMP,min_up,d__Bacteria;p__Bacillota;c__Clostridia;o__Monoglobales;f__Monoglobaceae;g__UMGS1820;s__UMGS1820 sp902797885,"[102.0, 162.0, 93.2]","[8.37e-24, 7.260000000000001e-47, 6.71e-19]"
33150,"GCA_902797945.1_PCDGAK_01108,GCA_902797945.1_PCDGAK_01109",CADBUU010000112.1,"sqiA,yihV",sulfo-EMP,min,d__Bacteria;p__Bacillota;c__Clostridia;o__Christensenellales;f__Borkfalkiaceae;g__UBA10281;s__UBA10281 sp902797945,"[155.0, 57.8]","[2.67e-44, 5.44e-08]"
33358,"GCA_902798245.1_FEAANO_00028,GCA_902798245.1_FEAANO_00029",CADBVX010000001.1,"sqiA,sqiK",sulfo-EMP,min,d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Limivicinus;s__Limivicinus sp900319935,"[162.0, 170.0]","[2.4699999999999998e-46, 1.66e-47]"
33365,"GCA_902798245.1_FEAANO_01233,GCA_902798245.1_FEAANO_01235,GCA_902798245.1_FEAANO_01236,GCA_902798245.1_FEAANO_01237,GCA_902798245.1_FEAANO_01238,GCA_902798245.1_FEAANO_01239",CADBVX010000027.1,"sqvD,sqwF,sqwG,sqwH,sqwI,yihQ",sulfo-TK,min_up,d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Limivicinus;s__Limivicinus sp900319935,"[676.0, 293.0, 286.0, 281.0, 165.0, 212.0]","[9.42e-237, 9.49e-94, 7.12e-96, 1.46e-92, 1.9e-51, 3.46e-64]"
33448,"GCA_902798545.1_HNLIKJ_00501,GCA_902798545.1_HNLIKJ_00504,GCA_902798545.1_HNLIKJ_00507,GCA_902798545.1_HNLIKJ_00508,GCA_902798545.1_HNLIKJ_00509,GCA_902798545.1_HNLIKJ_00510,GCA_902798545.1_HNLIKJ_00511,GCA_902798545.1_HNLIKJ_00512",CADBWQ010000003.1,"sqvB,sqvD,sqwF,sqwG,sqwH,sqwI,yihQ",sulfo-TK,min_up,d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Limivicinus;s__Limivicinus sp902798545,"[49.7, 140.0, 222.0, 163.0, 285.0, 291.0, 273.0, 703.0]","[7.85e-05, 6.22e-40, 4.6199999999999994e-68, 7.71e-51, 4.49e-94, 2.31e-97, 5.620000000000001e-86, 1.9100000000000003e-247]"
33464,"GCA_902798545.1_HNLIKJ_01913,GCA_902798545.1_HNLIKJ_01914",CADBWQ010000017.1,"sqiA,sqiK",sulfo-EMP,min,d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Limivicinus;s__Limivicinus sp902798545,"[175.0, 178.0]","[1.16e-51, 1.9999999999999998e-50]"
33552,"GCA_902798485.1_DJMGAM_01937,GCA_902798485.1_DJMGAM_01941,GCA_902798485.1_DJMGAM_01942",CADBXB010000041.1,"sqiA,sqiK,sqvD",sulfo-EMP,min_up,d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__CAG-791;s__CAG-791 sp900317555,"[144.0, 162.0, 162.0]","[8.72e-40, 1.56e-43, 1.49e-44]"
33993,"GCA_902799075.1_MJJACG_00134,GCA_902799075.1_MJJACG_00135",CADBYZ010000003.1,"sqiA,sqiK",sulfo-EMP,min,d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Limivicinus;s__Limivicinus sp902799075,"[160.0, 180.0]","[1.36e-45, 2.65e-51]"
35030,"GCA_902800535.1_KCCBAI_00049,GCA_902800535.1_KCCBAI_00052,GCA_902800535.1_KCCBAI_00053,GCA_902800535.1_KCCBAI_00054,GCA_902800535.1_KCCBAI_00055,GCA_902800535.1_KCCBAI_00056,GCA_902800535.1_KCCBAI_00057",CADCEL010000001.1,"sqvB,sqvD,sqwF,sqwG,sqwH,sqwI,yihQ",sulfo-TK,min_up,d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Limivicinus;s__Limivicinus sp900321275,"[122.0, 198.0, 155.0, 289.0, 296.0, 276.0, 722.0]","[8.94e-33, 7.7e-59, 8.37e-48, 9.73e-96, 1.57e-99, 4.93e-87, 6.96e-255]"
35255,"GCA_902800665.1_DJEMKA_01242,GCA_902800665.1_DJEMKA_01243",CADCFI010000034.1,"sqvA,sqwG",sulfo-TAL,min,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Succinivibrionaceae;g__Succinivibrio;s__Succinivibrio sp900317105,"[145.0, 132.0]","[5.7299999999999986e-42, 2.21e-33]"
35409,"GCA_902800905.1_PGPFJM_00209,GCA_902800905.1_PGPFJM_00210,GCA_902800905.1_PGPFJM_00211",CADCGC010000002.1,"sqiA,sqvD,yihV",sulfo-EMP,min_up,d__Bacteria;p__Bacillota;c__Bacilli;o__RFN20;f__CAG-826;g__UBA2450;s__UBA2450 sp902800905,"[56.2, 122.0, 160.0]","[6.17e-07, 1.88e-31, 4.0399999999999996e-46]"
35555,"GCA_902801165.1_MMOKOG_02592,GCA_902801165.1_MMOKOG_02593,GCA_902801165.1_MMOKOG_02597,GCA_902801165.1_MMOKOG_02599,GCA_902801165.1_MMOKOG_02600,GCA_902801165.1_MMOKOG_02601",CADCHI010000052.1,"sedB,sedD,sqiA,squF,sqvD,yihV",sulfo-EMP,min_up,d__Bacteria;p__Bacillota;c__Clostridia;o__Christensenellales;f__Aristaeellaceae;g__UBA2862;s__UBA2862 sp902801165,"[142.0, 60.1, 129.0, 115.0, 171.0, 81.3]","[5.03e-39, 6.97e-09, 1.6299999999999999e-34, 2.62e-28, 1.64e-50, 5.61e-15]"
35606,"GCA_902801275.1_FPGMJA_01774,GCA_902801275.1_FPGMJA_01775,GCA_902801275.1_FPGMJA_01776,GCA_902801275.1_FPGMJA_01777",CADCHL010000035.1,"sqiA,sqiK,sqwG,sqwH",sulfo-EMP,min,d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia_A;s__Blautia_A sp900316115,"[249.0, 262.0, 169.0, 134.0]","[6.04e-81, 6.73e-85, 3.12e-47, 7.47e-36]"
35613,"GCA_902801275.1_FPGMJA_02357,GCA_902801275.1_FPGMJA_02358,GCA_902801275.1_FPGMJA_02359,GCA_902801275.1_FPGMJA_02364",CADCHL010000063.1,"sqiK,sqvA,sqwG,sqwH",sulfo-TAL,min,d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia_A;s__Blautia_A sp900316115,"[253.0, 233.0, 152.0, 80.5]","[1.81e-81, 6.3e-75, 1.7e-44, 3.51e-15]"
35627,"GCA_902801295.1_CNGKJP_01758,GCA_902801295.1_CNGKJP_01760,GCA_902801295.1_CNGKJP_01761,GCA_902801295.1_CNGKJP_01762,GCA_902801295.1_CNGKJP_01763,GCA_902801295.1_CNGKJP_01764,GCA_902801295.1_CNGKJP_01765",CADCHN010000032.1,"sqvD,sqwF,sqwG,sqwH,sqwI,yihQ",sulfo-TK,min_up,d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Limivicinus;s__Limivicinus sp902801295,"[692.0, 265.0, 291.0, 137.0, 127.0, 149.0, 211.0]","[2.05e-243, 8.28e-83, 1.53e-97, 3.03e-38, 9.47e-35, 4.48e-45, 2.49e-64]"
35629,"GCA_902801255.1_PPIJFO_00020,GCA_902801255.1_PPIJFO_00021,GCA_902801255.1_PPIJFO_00022",CADCHO010000001.1,"sqvA,sqwG,sqwH",sulfo-TAL,min,d__Bacteria;p__Bacillota;c__Clostridia;o__Peptostreptococcales;f__Anaerovoracaceae;g__Crickella;s__Crickella sp902801255,"[146.0, 243.0, 241.0]","[2.09e-42, 1.45e-77, 1.09e-77]"
35785,"GCA_902801515.1_CADKNF_00010,GCA_902801515.1_CADKNF_00012",CADCII010000001.1,"sqvA,yihV",sulfo-TAL,min,d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Porcincola;s__Porcincola sp902801515,"[88.6, 51.2]","[6.06e-20, 2.95e-06]"
35806,"GCA_902801515.1_CADKNF_01392,GCA_902801515.1_CADKNF_01393,GCA_902801515.1_CADKNF_01394",CADCII010000018.1,"sqiA,squF,yihV",sulfo-EMP,min,d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Porcincola;s__Porcincola sp902801515,"[67.8, 55.8, 156.0]","[2.69e-11, 2.42e-07, 9.81e-45]"
