user_genome	classification	closest_genome_reference	closest_genome_reference_radius	closest_genome_taxonomy	closest_genome_ani	closest_genome_af	closest_placement_reference	closest_placement_radius	closest_placement_taxonomy	closest_placement_ani	closest_placement_af	pplacer_taxonomy	classification_method	note	other_related_references(genome_id,species_name,radius,ANI,AF)	msa_percent	translation_table	red_value	warnings
MAG_GCA_902768925.1	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__Sodaliphilus;s__Sodaliphilus sp900318205	GCA_900318205.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__Sodaliphilus;s__Sodaliphilus sp900318205	99.98	0.963	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	GCA_900317325.1, s__Sodaliphilus sp900317325, 95.0, 84.21, 0.156; GCA_946186345.1, s__Sodaliphilus sp946186345, 95.0, 94.94, 0.726; GCA_900318535.1, s__Sodaliphilus sp900318535, 95.0, 83.25, 0.164; GCA_900318645.1, s__Sodaliphilus sp900318645, 95.0, 90.0, 0.522; GCA_902760865.1, s__Sodaliphilus sp902760865, 95.0, 83.92, 0.201; GCA_902800715.1, s__Sodaliphilus sp902800715, 95.0, 83.06, 0.151; GCA_017405965.1, s__Sodaliphilus sp017405965, 95.0, 83.54, 0.156	N/A	N/A	N/A	N/A
MAG_GCA_902768955.1	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__UBA932;g__Cryptobacteroides;s__Cryptobacteroides sp902768955	GCA_902768955.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__UBA932;g__Cryptobacteroides;s__Cryptobacteroides sp902768955	100.0	0.998	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	GCA_016286385.1, s__Cryptobacteroides sp016286385, 95.0, 87.56, 0.293; GCA_900321715.1, s__Cryptobacteroides sp900321715, 95.0, 87.74, 0.331; GCA_017550525.1, s__Cryptobacteroides sp017550525, 95.0, 87.0, 0.253; GCA_900319485.1, s__Cryptobacteroides sp900319485, 95.0, 87.7, 0.319; GCA_900313205.1, s__Cryptobacteroides sp900313205, 95.0, 86.6, 0.221; GCA_017451395.1, s__Cryptobacteroides sp017451395, 95.0, 86.67, 0.262	N/A	N/A	N/A	N/A
MAG_GCA_902768975.1	d__Bacteria;p__Actinomycetota;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae;g__CACXMZ01;s__CACXMZ01 sp902768975	GCA_902768975.1	95.0	d__Bacteria;p__Actinomycetota;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae;g__CACXMZ01;s__CACXMZ01 sp902768975	100.0	1.0	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	GCA_905234635.1, s__CACXMZ01 sp905234635, 95.0, 86.36, 0.228	N/A	N/A	N/A	N/A
MAG_GCA_902769025.1	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella sp902769805	GCA_902769805.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella sp902769805	97.36	0.742	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	GCA_902800585.1, s__Prevotella sp902800585, 95.0, 89.14, 0.396	N/A	N/A	N/A	N/A
MAG_GCA_902769055.1	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__RUG11792;f__RUG11792;g__RUG11420;s__RUG11420 sp902769055	GCA_902769055.1	95.0	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__RUG11792;f__RUG11792;g__RUG11420;s__RUG11420 sp902769055	100.0	1.0	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	N/A	N/A	N/A	N/A
MAG_GCA_902769115.1	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella sp902771445	GCA_902771445.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella sp902771445	99.32	0.823	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	N/A	N/A	N/A	N/A
MAG_GCA_902769125.1	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Firm-04;s__Firm-04 sp002394125	GCA_002394125.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Firm-04;s__Firm-04 sp002394125	97.33	0.808	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	GCA_024404875.1, s__Firm-04 sp024404875, 95.0, 89.63, 0.345; GCA_946621745.1, s__Firm-04 sp946621745, 95.0, 95.13, 0.654	N/A	N/A	N/A	N/A
MAG_GCA_902769185.1	d__Bacteria;p__Bacillota;c__Bacilli;o__RFN20;f__CAG-826;g__UBA2450;s__UBA2450 sp902769185	GCA_902769185.1	95.0	d__Bacteria;p__Bacillota;c__Bacilli;o__RFN20;f__CAG-826;g__UBA2450;s__UBA2450 sp902769185	100.0	1.0	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	GCA_902800355.1, s__UBA2450 sp902800355, 95.0, 87.29, 0.387; GCA_947164155.1, s__UBA2450 sp947164155, 95.07, 91.58, 0.578; GCA_946647665.1, s__UBA2450 sp946647665, 95.0, 88.46, 0.496; GCA_017447165.1, s__UBA2450 sp017447165, 95.0, 86.01, 0.31; GCA_002392945.1, s__UBA2450 sp002392945, 95.0, 87.44, 0.434; GCA_002342545.1, s__UBA2450 sp002342545, 95.0, 92.41, 0.611	N/A	N/A	N/A	N/A
MAG_GCA_902769195.1	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella sp900316285	GCA_900316285.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella sp900316285	95.19	0.809	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	N/A	N/A	N/A	N/A
MAG_GCA_902769215.1	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Chordicoccus;s__Chordicoccus sp900317515	GCA_900317515.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Chordicoccus;s__Chordicoccus sp900317515	99.26	0.92	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	GCA_946611535.1, s__Chordicoccus sp002369495, 95.0, 86.84, 0.314	N/A	N/A	N/A	N/A
MAG_GCA_902769225.1	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__P3;g__Colimorpha;s__Colimorpha sp902771735	GCA_902771735.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__P3;g__Colimorpha;s__Colimorpha sp902771735	98.17	0.887	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	GCA_002349055.1, s__Colimorpha sp002349055, 95.0, 84.7, 0.197; GCA_902775135.1, s__Colimorpha sp902775135, 95.0, 86.21, 0.177	N/A	N/A	N/A	N/A
MAG_GCA_902769245.1	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__CAG-791;s__CAG-791 sp002449595	GCA_946539855.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__CAG-791;s__CAG-791 sp002449595	97.93	0.785	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	N/A	N/A	N/A	N/A
MAG_GCA_902769255.1	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__RUG11462;s__RUG11462 sp902769255	GCA_902769255.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__RUG11462;s__RUG11462 sp902769255	100.0	1.0	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	GCA_902773485.1, s__RUG11462 sp902773485, 95.0, 84.4, 0.225; GCA_902781345.1, s__RUG11462 sp902781345, 95.0, 86.96, 0.352	N/A	N/A	N/A	N/A
MAG_GCA_902769385.1	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella sp002392835	GCA_002392835.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella sp002392835	97.79	0.706	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	N/A	N/A	N/A	N/A
MAG_GCA_902769425.1	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Ruminococcoides;s__Ruminococcoides bromii_A	GCF_900101355.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Ruminococcoides;s__Ruminococcoides bromii_A	99.78	0.959	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	GCA_963599905.1, s__Ruminococcoides sp963599905, 95.0, 90.88, 0.604	N/A	N/A	N/A	N/A
MAG_GCA_902769455.1	d__Bacteria;p__Bacillota;c__Bacilli;o__RF39;f__UBA660;g__UBA3789;s__UBA3789 sp900314225	GCA_900314225.1	95.0	d__Bacteria;p__Bacillota;c__Bacilli;o__RF39;f__UBA660;g__UBA3789;s__UBA3789 sp900314225	98.92	0.682	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	GCA_902776735.1, s__UBA3789 sp902776735, 95.0, 90.18, 0.305	N/A	N/A	N/A	N/A
MAG_GCA_902769475.1	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Paludibacteraceae;g__Colicola;s__Colicola sp900321775	GCA_900321775.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Paludibacteraceae;g__Colicola;s__Colicola sp900321775	97.07	0.739	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	N/A	N/A	N/A	N/A
MAG_GCA_902769525.1	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__UBA932;g__Egerieousia;s__Egerieousia sp902769525	GCA_902769525.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__UBA932;g__Egerieousia;s__Egerieousia sp902769525	100.0	1.0	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	GCA_017961175.1, s__Egerieousia sp017961175, 95.0, 84.59, 0.192; GCA_900316795.1, s__Egerieousia sp900316795, 95.0, 86.14, 0.168; GCA_902789435.1, s__Egerieousia sp002309115, 95.0, 90.86, 0.442; GCA_017962375.1, s__Egerieousia sp017962375, 95.0, 88.46, 0.461; GCA_016285455.1, s__Egerieousia sp016285455, 95.0, 83.79, 0.187	N/A	N/A	N/A	N/A
MAG_GCA_902769535.1	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Paludibacteraceae;g__Colicola;s__Colicola sp902769535	GCA_902769535.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Paludibacteraceae;g__Colicola;s__Colicola sp902769535	99.99	1.0	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	N/A	N/A	N/A	N/A
MAG_GCA_902769585.1	d__Bacteria;p__Verrucomicrobiota;c__Kiritimatiellia;o__RFP12;f__UBA1067;g__RUG572;s__RUG572 sp902769585	GCA_902769585.1	95.0	d__Bacteria;p__Verrucomicrobiota;c__Kiritimatiellia;o__RFP12;f__UBA1067;g__RUG572;s__RUG572 sp902769585	100.0	1.0	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	GCA_902763655.1, s__RUG572 sp902763655, 95.0, 92.37, 0.479	N/A	N/A	N/A	N/A
MAG_GCA_902769685.1	d__Bacteria;p__Fibrobacterota;c__Fibrobacteria;o__Fibrobacterales;f__Fibrobacteraceae;g__Fibrobacter;s__Fibrobacter sp900313675	GCA_900313675.1	95.0	d__Bacteria;p__Fibrobacterota;c__Fibrobacteria;o__Fibrobacterales;f__Fibrobacteraceae;g__Fibrobacter;s__Fibrobacter sp900313675	96.86	0.873	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	GCA_946402415.1, s__Fibrobacter sp946402415, 95.0, 84.68, 0.168; GCA_937891805.1, s__Fibrobacter sp937891805, 95.18, 95.18, 0.704; GCA_002391195.1, s__Fibrobacter sp002391195, 95.0, 94.84, 0.665; GCA_934699585.1, s__Fibrobacter sp934699585, 95.0, 92.77, 0.557; GCA_946183925.1, s__Fibrobacter sp946183925, 95.0, 93.1, 0.527; GCA_946186895.1, s__Fibrobacter sp946186895, 95.0, 87.16, 0.265; GCA_946539715.1, s__Fibrobacter sp002382975, 95.0, 94.56, 0.678; GCA_902781185.1, s__Fibrobacter succinogenes_G, 95.0, 87.52, 0.238; GCA_017503015.1, s__Fibrobacter sp017503015, 95.0, 94.56, 0.692; GCA_902768715.1, s__Fibrobacter succinogenes_L, 95.0, 92.98, 0.563; GCA_946414025.1, s__Fibrobacter sp946414025, 95.0, 94.46, 0.631; GCA_016295375.1, s__Fibrobacter sp016295375, 95.0, 94.69, 0.762; GCA_017475045.1, s__Fibrobacter sp017475045, 95.0, 86.21, 0.222; GCA_946414075.1, s__Fibrobacter sp946414075, 95.0, 84.94, 0.219	N/A	N/A	N/A	N/A
MAG_GCA_902769705.1	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella sp902769705	GCA_902769705.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella sp902769705	100.0	1.0	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	N/A	N/A	N/A	N/A
MAG_GCA_902769815.1	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__F082;g__Limimorpha;s__Limimorpha sp902769815	GCA_902769815.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__F082;g__Limimorpha;s__Limimorpha sp902769815	100.0	1.0	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	GCA_900318465.1, s__Limimorpha sp900318465, 95.0, 89.29, 0.211; GCA_902782455.1, s__Limimorpha sp902782455, 95.19, 89.06, 0.206; GCA_902769875.1, s__Limimorpha sp902769875, 95.0, 89.93, 0.257; GCA_947166105.1, s__Limimorpha sp947166105, 95.0, 93.2, 0.476; GCA_902780055.1, s__Limimorpha sp902780055, 95.03, 95.03, 0.641; GCA_902785755.1, s__Limimorpha sp902785755, 95.0, 93.73, 0.519; GCA_902770835.1, s__Limimorpha sp902770835, 95.0, 94.92, 0.638	N/A	N/A	N/A	N/A
MAG_GCA_902769875.1	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__F082;g__Limimorpha;s__Limimorpha sp902769875	GCA_902769875.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__F082;g__Limimorpha;s__Limimorpha sp902769875	100.0	1.0	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	GCA_902780055.1, s__Limimorpha sp902780055, 95.03, 89.04, 0.304; GCA_902770835.1, s__Limimorpha sp902770835, 95.0, 88.75, 0.301; GCA_902782455.1, s__Limimorpha sp902782455, 95.19, 86.11, 0.174; GCA_902769815.1, s__Limimorpha sp902769815, 95.0, 89.93, 0.257; GCA_902785755.1, s__Limimorpha sp902785755, 95.0, 88.63, 0.27; GCA_900318465.1, s__Limimorpha sp900318465, 95.0, 86.95, 0.183; GCA_947166105.1, s__Limimorpha sp947166105, 95.0, 88.05, 0.245	N/A	N/A	N/A	N/A
MAG_GCA_902769955.1	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__RUG762;s__RUG762 sp900316495	GCA_900316495.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__RUG762;s__RUG762 sp900316495	99.18	0.828	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	N/A	N/A	N/A	N/A
MAG_GCA_902770045.1	d__Bacteria;p__Verrucomicrobiota;c__Kiritimatiellia;o__RFP12;f__UBA1067;g__UBA1067;s__UBA1067 sp902770045	GCA_902770045.1	95.21	d__Bacteria;p__Verrucomicrobiota;c__Kiritimatiellia;o__RFP12;f__UBA1067;g__UBA1067;s__UBA1067 sp902770045	100.0	1.0	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	GCA_004551905.1, s__UBA1067 sp004551905, 95.0, 94.59, 0.589; GCA_902764415.1, s__UBA1067 sp002351765, 95.0, 95.21, 0.638; GCA_902800055.1, s__UBA1067 sp902800055, 95.0, 93.26, 0.493	N/A	N/A	N/A	N/A
MAG_GCA_902770105.1	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella sp900317405	GCA_900317405.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella sp900317405	98.2	0.86	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	GCA_900322175.1, s__Prevotella sp900322175, 95.0, 87.5, 0.411; GCA_902761905.1, s__Prevotella sp902761905, 95.0, 90.24, 0.568; GCF_000687715.1, s__Prevotella ruminicola_B, 95.0, 83.06, 0.177; GCA_002351725.1, s__Prevotella sp002351725, 95.0, 83.67, 0.192; GCA_900315765.1, s__Prevotella sp900315765, 95.0, 82.86, 0.15; GCF_000025925.1, s__Prevotella ruminicola, 95.0, 83.57, 0.159; GCA_902800365.1, s__Prevotella sp902800365, 95.0, 83.78, 0.192; GCA_946404925.1, s__Prevotella sp946404925, 95.0, 83.34, 0.157; GCF_900107775.1, s__Prevotella ruminicola_C, 95.0, 83.21, 0.162	N/A	N/A	N/A	N/A
MAG_GCA_902770135.1	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__UBA1213;s__UBA1213 sp900322145	GCA_900322145.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__UBA1213;s__UBA1213 sp900322145	99.31	0.925	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	N/A	N/A	N/A	N/A
MAG_GCA_902770185.1	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__RUG762;s__RUG762 sp900316455	GCA_900316455.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__RUG762;s__RUG762 sp900316455	99.6	0.962	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	N/A	N/A	N/A	N/A
MAG_GCA_902770195.1	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella sp902770195	GCA_902770195.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella sp902770195	100.0	1.0	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	GCA_902770635.1, s__Prevotella sp902770635, 95.0, 84.74, 0.177; GCA_946402275.1, s__Prevotella sp946402275, 95.0, 93.21, 0.57	N/A	N/A	N/A	N/A
MAG_GCA_902770215.1	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Physcousia;s__Physcousia sp002450165	GCA_002450165.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Physcousia;s__Physcousia sp002450165	97.2	0.734	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	GCA_017617635.1, s__Physcousia sp017617635, 95.0, 82.38, 0.176; GCA_900313335.1, s__Physcousia sp900313335, 95.0, 87.33, 0.365	N/A	N/A	N/A	N/A
MAG_GCA_902770245.1	d__Bacteria;p__Planctomycetota;c__Planctomycetia;o__Pirellulales;f__Thermoguttaceae;g__RUG11551;s__RUG11551 sp902770245	GCA_902770245.1	95.0	d__Bacteria;p__Planctomycetota;c__Planctomycetia;o__Pirellulales;f__Thermoguttaceae;g__RUG11551;s__RUG11551 sp902770245	100.0	0.999	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	GCA_017407125.1, s__RUG11551 sp017407125, 95.0, 89.06, 0.366; GCA_017557195.1, s__RUG11551 sp017557195, 95.0, 88.02, 0.309; GCA_017447745.1, s__RUG11551 sp017447745, 95.0, 87.97, 0.287	N/A	N/A	N/A	N/A
MAG_GCA_902770355.1	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__CAG-791;s__CAG-791 sp002448395	GCA_946534915.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__CAG-791;s__CAG-791 sp002448395	96.46	0.662	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	GCA_946615865.1, s__CAG-791 sp946615865, 95.21, 89.64, 0.456; GCA_902794825.1, s__CAG-791 sp902794825, 95.0, 89.65, 0.424; GCA_902781325.1, s__CAG-791 sp902781325, 95.0, 90.36, 0.419; GCA_902785055.1, s__CAG-791 sp902785055, 95.0, 90.64, 0.447	N/A	N/A	N/A	N/A
MAG_GCA_902770365.1	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Actinomycetales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium globosum	GCF_000741295.1	95.0	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Actinomycetales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium globosum	99.58	0.97	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	GCF_000771225.1, s__Bifidobacterium pseudolongum, 95.0, 94.46, 0.848; GCF_004155535.1, s__Bifidobacterium pseudolongum_C, 95.08, 95.29, 0.855	N/A	N/A	N/A	N/A
MAG_GCA_902770635.1	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella sp902770635	GCA_902770635.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella sp902770635	100.0	1.0	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	GCA_902770195.1, s__Prevotella sp902770195, 95.0, 84.74, 0.177; GCA_946402275.1, s__Prevotella sp946402275, 95.0, 85.26, 0.192	N/A	N/A	N/A	N/A
MAG_GCA_902770695.1	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella sp900314935	GCA_900314935.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella sp900314935	96.15	0.751	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	GCA_016287755.1, s__Prevotella sp016287755, 95.0, 94.97, 0.725; GCA_017651265.1, s__Prevotella sp017651265, 95.0, 93.55, 0.713; GCA_017561825.1, s__Prevotella sp017561825, 95.0, 84.71, 0.275	N/A	N/A	N/A	N/A
MAG_GCA_902770725.1	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Physcousia;s__Physcousia sp902770725	GCA_902770725.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Physcousia;s__Physcousia sp902770725	100.0	1.0	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	GCA_017645655.1, s__Physcousia sp017645655, 95.0, 83.44, 0.156; GCA_902779315.1, s__Physcousia sp902779315, 95.0, 84.42, 0.204; GCA_902778625.1, s__Physcousia sp902778625, 95.0, 85.4, 0.204; GCA_017469525.1, s__Physcousia sp017469525, 95.0, 86.36, 0.231; GCA_900320565.1, s__Physcousia sp900320565, 95.0, 93.85, 0.646; GCA_017650085.1, s__Physcousia sp017650085, 95.0, 84.11, 0.163	N/A	N/A	N/A	N/A
MAG_GCA_902770735.1	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__WCHB1-69;g__F23-D06;s__F23-D06 sp902770735	GCA_902770735.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__WCHB1-69;g__F23-D06;s__F23-D06 sp902770735	100.0	1.0	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	GCA_900319925.1, s__F23-D06 sp900319925, 95.0, 86.16, 0.152	N/A	N/A	N/A	N/A
MAG_GCA_902770765.1	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Ruminococcoides;s__Ruminococcoides sp900315605	GCA_900315605.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Ruminococcoides;s__Ruminococcoides sp900315605	97.54	0.833	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	GCA_905233145.1, s__Ruminococcoides sp905233145, 95.0, 88.42, 0.382	N/A	N/A	N/A	N/A
MAG_GCA_902770845.1	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella sp902770845	GCA_902770845.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella sp902770845	100.0	1.0	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	N/A	N/A	N/A	N/A
MAG_GCA_902770965.1	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__RUG11623;s__RUG11623 sp902770965	GCA_902770965.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__RUG11623;s__RUG11623 sp902770965	100.0	1.0	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	N/A	N/A	N/A	N/A
